,applicant_id,week_number,behaviour,score
963,19030293,1,Professional,3
964,19030293,1,Studious,3
965,19030293,1,Imaginative,2
966,19030293,2,Analytic,2
967,19030293,2,Independent,4
968,19030293,2,Determined,3
969,19030293,2,Professional,3
970,19030293,2,Studious,3
971,19030293,2,Imaginative,3
972,19030293,3,Analytic,1
973,19030293,3,Independent,1
974,19030293,3,Determined,5
975,19030293,3,Professional,3
976,19030293,3,Studious,3
977,19030293,3,Imaginative,3
978,19030293,4,Analytic,5
979,19030293,4,Independent,7
980,19030293,4,Determined,4
981,19030293,4,Professional,4
982,19030293,4,Studious,8
983,19030293,4,Imaginative,4
984,19030293,5,Analytic,3
985,19030293,5,Independent,6
986,19030293,5,Determined,5
987,19030293,5,Professional,6
988,19030293,5,Studious,7
989,19030293,5,Imaginative,6
990,19030293,6,Analytic,8
991,19030293,6,Independent,3
992,19030293,6,Determined,8
993,19030293,6,Professional,8
994,19030293,6,Studious,3
995,19030293,6,Imaginative,6
996,19030293,7,Analytic,6
997,19030293,7,Independent,7
998,19030293,7,Determined,8
999,19030293,7,Professional,8
1000,19030293,7,Studious,6
1001,19030293,7,Imaginative,8
1002,19030293,8,Analytic,8
1003,19030293,8,Independent,8
1004,19030293,8,Determined,8
1005,19030293,8,Professional,8
1006,19030293,8,Studious,6
1007,19030293,8,Imaginative,8
1008,19030269,1,Analytic,1
1009,19030269,1,Independent,1
1010,19030269,1,Determined,3
1011,19030269,1,Professional,7
1012,19030269,1,Studious,5
1013,19030269,1,Imaginative,5
1014,19030269,2,Analytic,1
1015,19030269,2,Independent,6
1016,19030269,2,Determined,2
1017,19030269,2,Professional,5
1018,19030269,2,Studious,1
1019,19030269,2,Imaginative,5
1020,19030269,3,Analytic,3
1021,19030269,3,Independent,1
1022,19030269,3,Determined,5
1023,19030269,3,Professional,4
1024,19030269,3,Studious,4
1025,19030269,3,Imaginative,2
1026,19030269,4,Analytic,7
1027,19030269,4,Independent,6
1028,19030269,4,Determined,6
1029,19030269,4,Professional,4
1030,19030269,4,Studious,6
1031,19030269,4,Imaginative,4
1032,19030269,5,Analytic,2
1033,19030269,5,Independent,7
1034,19030269,5,Determined,8
1035,19030269,5,Professional,7
1036,19030269,5,Studious,3
1037,19030269,5,Imaginative,8
1038,19030269,6,Analytic,4
1039,19030269,6,Independent,8
1040,19030269,6,Determined,8
1041,19030269,6,Professional,3
1042,19030269,6,Studious,5
1043,19030269,6,Imaginative,8
1044,19030269,7,Analytic,8
1045,19030269,7,Independent,6
1046,19030269,7,Determined,8
1047,19030269,7,Professional,8
1048,19030269,7,Studious,8
1049,19030269,7,Imaginative,4
1050,19030269,8,Analytic,8
1051,19030269,8,Independent,8
1052,19030269,8,Determined,8
1053,19030269,8,Professional,8
1054,19030269,8,Studious,8
1055,19030269,8,Imaginative,8
1056,19030052,1,Analytic,4
1057,19030052,1,Independent,4
1058,19030052,1,Determined,3
1059,19030052,1,Professional,4
1060,19030052,1,Studious,5
1061,19030052,1,Imaginative,6
1062,19030052,2,Analytic,2
1063,19030052,2,Independent,6
1064,19030052,2,Determined,4
1065,19030052,2,Professional,2
1066,19030052,2,Studious,5
1067,19030052,2,Imaginative,1
1068,19030052,3,Analytic,4
1069,19030052,3,Independent,3
1070,19030052,3,Determined,4
1071,19030052,3,Professional,4
1072,19030052,3,Studious,2
1073,19030052,3,Imaginative,2
1074,19030052,4,Analytic,8
1075,19030052,4,Independent,8
1076,19030052,4,Determined,7
1077,19030052,4,Professional,5
1078,19030052,4,Studious,8
1079,19030052,4,Imaginative,5
1080,19030052,5,Analytic,7
1081,19030052,5,Independent,2
1082,19030052,5,Determined,6
1083,19030052,5,Professional,8
1084,19030052,5,Studious,5
1085,19030052,5,Imaginative,2
1086,19030052,6,Analytic,8
1087,19030052,6,Independent,4
1088,19030052,6,Determined,7
1089,19030052,6,Professional,7
1090,19030052,6,Studious,3
1091,19030052,6,Imaginative,8
1092,19030052,7,Analytic,8
1093,19030052,7,Independent,8
1094,19030052,7,Determined,5
1095,19030052,7,Professional,8
1096,19030052,7,Studious,8
1097,19030052,7,Imaginative,7
1098,19030052,8,Analytic,8
1099,19030052,8,Independent,8
1100,19030052,8,Determined,6
1101,19030052,8,Professional,8
1102,19030052,8,Studious,7
1103,19030052,8,Imaginative,7
1104,19030053,1,Analytic,1
1105,19030053,1,Independent,7
1106,19030053,1,Determined,3
1107,19030053,1,Professional,1
1108,19030053,1,Studious,4
1109,19030053,1,Imaginative,3
1110,19030053,2,Analytic,5
1111,19030053,2,Independent,1
1112,19030053,2,Determined,6
1113,19030053,2,Professional,1
1114,19030053,2,Studious,1
1115,19030053,2,Imaginative,3
1116,19030053,3,Analytic,3
1117,19030053,3,Independent,4
1118,19030053,3,Determined,4
1119,19030053,3,Professional,1
1120,19030053,3,Studious,2
1121,19030053,3,Imaginative,4
1122,19030053,4,Analytic,4
1123,19030053,4,Independent,6
1124,19030053,4,Determined,3
1125,19030053,4,Professional,8
1126,19030053,4,Studious,4
1127,19030053,4,Imaginative,8
1128,19030053,5,Analytic,5
1129,19030053,5,Independent,5
1130,19030053,5,Determined,5
1131,19030053,5,Professional,4
1132,19030053,5,Studious,5
1133,19030053,5,Imaginative,4
1134,19030053,6,Analytic,4
1135,19030053,6,Independent,7
1136,19030053,6,Determined,8
1137,19030053,6,Professional,5
1138,19030053,6,Studious,8
1139,19030053,6,Imaginative,6
1140,19030053,7,Analytic,8
1141,19030053,7,Independent,8
1142,19030053,7,Determined,8
1143,19030053,7,Professional,8
1144,19030053,7,Studious,8
1145,19030053,7,Imaginative,8
1146,19030053,8,Analytic,7
1147,19030053,8,Independent,8
1148,19030053,8,Determined,8
1149,19030053,8,Professional,5
1150,19030053,8,Studious,7
1151,19030053,8,Imaginative,6
1152,19030037,1,Analytic,2
1153,19030037,1,Independent,3
1154,19030037,1,Determined,5
1155,19030037,1,Professional,4
1156,19030037,1,Studious,3
1157,19030037,1,Imaginative,5
1158,19030037,2,Analytic,4
1159,19030037,2,Independent,2
1160,19030037,2,Determined,3
1161,19030037,2,Professional,3
1162,19030037,2,Studious,6
1163,19030037,2,Imaginative,2
1164,19030037,3,Analytic,1
1165,19030037,3,Independent,3
1166,19030037,3,Determined,3
1167,19030037,3,Professional,1
1168,19030037,3,Studious,3
1169,19030037,3,Imaginative,1
1170,19030037,4,Analytic,4
1171,19030037,4,Independent,6
1172,19030037,4,Determined,4
1173,19030037,4,Professional,8
1174,19030037,4,Studious,6
1175,19030037,4,Imaginative,7
1176,19030037,5,Analytic,6
1177,19030037,5,Independent,6
1178,19030037,5,Determined,8
1179,19030037,5,Professional,4
1180,19030037,5,Studious,5
1181,19030037,5,Imaginative,3
1182,19030037,6,Analytic,3
1183,19030037,6,Independent,7
1184,19030037,6,Determined,4
1185,19030037,6,Professional,8
1186,19030037,6,Studious,5
1187,19030037,6,Imaginative,5
1188,19030037,7,Analytic,8
1189,19030037,7,Independent,8
1190,19030037,7,Determined,8
1191,19030037,7,Professional,8
1192,19030037,7,Studious,8
1193,19030037,7,Imaginative,8
1194,19030037,8,Analytic,8
1195,19030037,8,Independent,8
1196,19030037,8,Determined,8
1197,19030037,8,Professional,8
1198,19030037,8,Studious,8
1199,19030037,8,Imaginative,8
1200,19030034,1,Analytic,1
1201,19030034,1,Independent,3
1202,19030034,1,Determined,3
1203,19030034,1,Professional,7
1204,19030034,1,Studious,2
1205,19030034,1,Imaginative,2
1206,19030034,2,Analytic,1
1207,19030034,2,Independent,2
1208,19030034,2,Determined,3
1209,19030034,2,Professional,6
1210,19030034,2,Studious,4
1211,19030034,2,Imaginative,1
1212,19030034,3,Analytic,2
1213,19030034,3,Independent,7
1214,19030034,3,Determined,2
1215,19030034,3,Professional,2
1216,19030034,3,Studious,2
1217,19030034,3,Imaginative,3
1218,19030034,4,Analytic,8
1219,19030034,4,Independent,5
1220,19030034,4,Determined,4
1221,19030034,4,Professional,6
1222,19030034,4,Studious,7
1223,19030034,4,Imaginative,7
1224,19030034,5,Analytic,3
1225,19030034,5,Independent,1
1226,19030034,5,Determined,8
1227,19030034,5,Professional,6
1228,19030034,5,Studious,3
1229,19030034,5,Imaginative,5
1230,19030034,6,Analytic,7
1231,19030034,6,Independent,2
1232,19030034,6,Determined,8
1233,19030034,6,Professional,4
1234,19030034,6,Studious,5
1235,19030034,6,Imaginative,4
1236,19030034,7,Analytic,8
1237,19030034,7,Independent,8
1238,19030034,7,Determined,7
1239,19030034,7,Professional,8
1240,19030034,7,Studious,7
1241,19030034,7,Imaginative,7
1242,19030034,8,Analytic,8
1243,19030034,8,Independent,8
1244,19030034,8,Determined,8
1245,19030034,8,Professional,3
1246,19030034,8,Studious,8
1247,19030034,8,Imaginative,8
1248,19040121,1,Analytic,1
1249,19040121,1,Independent,5
1250,19040121,1,Determined,4
1251,19040121,1,Professional,6
1252,19040121,1,Studious,3
1253,19040121,1,Imaginative,5
1254,19040121,2,Analytic,5
1255,19040121,2,Independent,1
1256,19040121,2,Determined,3
1257,19040121,2,Professional,3
1258,19040121,2,Studious,6
1259,19040121,2,Imaginative,8
1260,19040121,3,Analytic,5
1261,19040121,3,Independent,3
1262,19040121,3,Determined,6
1263,19040121,3,Professional,3
1264,19040121,3,Studious,1
1265,19040121,3,Imaginative,4
1266,19040121,4,Analytic,7
1267,19040121,4,Independent,5
1268,19040121,4,Determined,8
1269,19040121,4,Professional,8
1270,19040121,4,Studious,8
1271,19040121,4,Imaginative,5
1272,19040121,5,Analytic,8
1273,19040121,5,Independent,6
1274,19040121,5,Determined,4
1275,19040121,5,Professional,8
1276,19040121,5,Studious,8
1277,19040121,5,Imaginative,5
1278,19040121,6,Analytic,8
1279,19040121,6,Independent,7
1280,19040121,6,Determined,6
1281,19040121,6,Professional,8
1282,19040121,6,Studious,7
1283,19040121,6,Imaginative,4
1284,19040121,7,Analytic,8
1285,19040121,7,Independent,8
1286,19040121,7,Determined,6
1287,19040121,7,Professional,8
1288,19040121,7,Studious,5
1289,19040121,7,Imaginative,8
1290,19040121,8,Analytic,4
1291,19040121,8,Independent,6
1292,19040121,8,Determined,5
1293,19040121,8,Professional,4
1294,19040121,8,Studious,8
1295,19040121,8,Imaginative,8
1296,19040081,1,Analytic,3
1297,19040081,1,Independent,3
1298,19040081,1,Determined,4
1299,19040081,1,Professional,4
1300,19040081,1,Studious,3
1301,19040081,1,Imaginative,3
1302,19040081,2,Analytic,1
1303,19040081,2,Independent,2
1304,19040081,2,Determined,4
1305,19040081,2,Professional,2
1306,19040081,2,Studious,5
1307,19040081,2,Imaginative,5
1308,19040081,3,Analytic,1
1309,19040081,3,Independent,2
1310,19040081,3,Determined,7
1311,19040081,3,Professional,2
1312,19040081,3,Studious,3
1313,19040081,3,Imaginative,2
1314,19040081,4,Analytic,4
1315,19040081,4,Independent,7
1316,19040081,4,Determined,5
1317,19040081,4,Professional,6
1318,19040081,4,Studious,7
1319,19040081,4,Imaginative,8
1320,19040081,5,Analytic,8
1321,19040081,5,Independent,7
1322,19040081,5,Determined,7
1323,19040081,5,Professional,6
1324,19040081,5,Studious,6
1325,19040081,5,Imaginative,2
1326,19040081,6,Analytic,3
1327,19040081,6,Independent,7
1328,19040081,6,Determined,5
1329,19040081,6,Professional,8
1330,19040081,6,Studious,4
1331,19040081,6,Imaginative,8
1332,19040081,7,Analytic,6
1333,19040081,7,Independent,8
1334,19040081,7,Determined,4
1335,19040081,7,Professional,5
1336,19040081,7,Studious,4
1337,19040081,7,Imaginative,8
1338,19040081,8,Analytic,8
1339,19040081,8,Independent,8
1340,19040081,8,Determined,8
1341,19040081,8,Professional,5
1342,19040081,8,Studious,8
1343,19040081,8,Imaginative,8
1344,19040353,1,Analytic,2
1345,19040353,1,Independent,3
1346,19040353,1,Determined,5
1347,19040353,1,Professional,4
1348,19040353,1,Studious,6
1349,19040353,1,Imaginative,3
1350,19040353,2,Analytic,4
1351,19040353,2,Independent,7
1352,19040353,2,Determined,4
1353,19040353,2,Professional,4
1354,19040353,2,Studious,3
1355,19040353,2,Imaginative,6
1356,19040353,3,Analytic,1
1357,19040353,3,Independent,3
1358,19040353,3,Determined,4
1359,19040353,3,Professional,3
1360,19040353,3,Studious,2
1361,19040353,3,Imaginative,5
1362,19040353,4,Analytic,3
1363,19040353,4,Independent,1
1364,19040353,4,Determined,6
1365,19040353,4,Professional,5
1366,19040353,4,Studious,5
1367,19040353,4,Imaginative,3
1368,19040353,5,Analytic,4
1369,19040353,5,Independent,3
1370,19040353,5,Determined,5
1371,19040353,5,Professional,8
1372,19040353,5,Studious,8
1373,19040353,5,Imaginative,5
1374,19040353,6,Analytic,5
1375,19040353,6,Independent,7
1376,19040353,6,Determined,6
1377,19040353,6,Professional,3
1378,19040353,6,Studious,8
1379,19040353,6,Imaginative,5
1380,19040353,7,Analytic,6
1381,19040353,7,Independent,5
1382,19040353,7,Determined,8
1383,19040353,7,Professional,8
1384,19040353,7,Studious,7
1385,19040353,7,Imaginative,7
1386,19040353,8,Analytic,8
1387,19040353,8,Independent,8
1388,19040353,8,Determined,8
1389,19040353,8,Professional,5
1390,19040353,8,Studious,8
1391,19040353,8,Imaginative,8
1392,19040271,1,Analytic,3
1393,19040271,1,Independent,6
1394,19040271,1,Determined,2
1395,19040271,1,Professional,4
1396,19040271,1,Studious,3
1397,19040271,1,Imaginative,2
1398,19040271,2,Analytic,1
1399,19040271,2,Independent,1
1400,19040271,2,Determined,2
1401,19040271,2,Professional,5
1402,19040271,2,Studious,4
1403,19040271,2,Imaginative,5
1404,19040271,3,Analytic,3
1405,19040271,3,Independent,5
1406,19040271,3,Determined,5
1407,19040271,3,Professional,2
1408,19040271,3,Studious,4
1409,19040271,3,Imaginative,1
1410,19040271,4,Analytic,5
1411,19040271,4,Independent,2
1412,19040271,4,Determined,7
1413,19040271,4,Professional,3
1414,19040271,4,Studious,4
1415,19040271,4,Imaginative,8
1416,19040271,5,Analytic,5
1417,19040271,5,Independent,4
1418,19040271,5,Determined,6
1419,19040271,5,Professional,4
1420,19040271,5,Studious,8
1421,19040271,5,Imaginative,5
1422,19040271,6,Analytic,2
1423,19040271,6,Independent,3
1424,19040271,6,Determined,8
1425,19040271,6,Professional,7
1426,19040271,6,Studious,8
1427,19040271,6,Imaginative,4
1428,19040271,7,Analytic,8
1429,19040271,7,Independent,8
1430,19040271,7,Determined,8
1431,19040271,7,Professional,8
1432,19040271,7,Studious,6
1433,19040271,7,Imaginative,8
1434,19040271,8,Analytic,8
1435,19040271,8,Independent,6
1436,19040271,8,Determined,8
1437,19040271,8,Professional,8
1438,19040271,8,Studious,8
1439,19040271,8,Imaginative,7
1440,19040287,1,Analytic,5
1441,19040287,1,Independent,3
1442,19040287,1,Determined,2
1443,19040287,1,Professional,5
1444,19040287,1,Studious,4
1445,19040287,1,Imaginative,3
1446,19040287,2,Analytic,4
1447,19040287,2,Independent,5
1448,19040287,2,Determined,1
1449,19040287,2,Professional,1
1450,19040287,2,Studious,4
1451,19040287,2,Imaginative,1
1452,19040287,3,Analytic,6
1453,19040287,3,Independent,3
1454,19040287,3,Determined,1
1455,19040287,3,Professional,7
1456,19040287,3,Studious,2
1457,19040287,3,Imaginative,2
1458,19040287,4,Analytic,4
1459,19040287,4,Independent,6
1460,19040287,4,Determined,8
1461,19040287,4,Professional,7
1462,19040287,4,Studious,3
1463,19040287,4,Imaginative,5
1464,19040287,5,Analytic,2
1465,19040287,5,Independent,5
1466,19040287,5,Determined,8
1467,19040287,5,Professional,3
1468,19040287,5,Studious,3
1469,19040287,5,Imaginative,5
1470,19040287,6,Analytic,5
1471,19040287,6,Independent,6
1472,19040287,6,Determined,5
1473,19040287,6,Professional,8
1474,19040287,6,Studious,7
1475,19040287,6,Imaginative,7
1476,19040287,7,Analytic,7
1477,19040287,7,Independent,7
1478,19040287,7,Determined,7
1479,19040287,7,Professional,8
1480,19040287,7,Studious,8
1481,19040287,7,Imaginative,8
1482,19040287,8,Analytic,8
1483,19040287,8,Independent,8
1484,19040287,8,Determined,6
1485,19040287,8,Professional,8
1486,19040287,8,Studious,7
1487,19040287,8,Imaginative,8
1488,19040359,1,Analytic,4
1489,19040359,1,Independent,4
1490,19040359,1,Determined,5
1491,19040359,1,Professional,2
1492,19040359,1,Studious,3
1493,19040359,1,Imaginative,1
1494,19040359,2,Analytic,2
1495,19040359,2,Independent,2
1496,19040359,2,Determined,3
1497,19040359,2,Professional,3
1498,19040359,2,Studious,6
1499,19040359,2,Imaginative,3
1500,19040359,3,Analytic,4
1501,19040359,3,Independent,4
1502,19040359,3,Determined,5
1503,19040359,3,Professional,5
1504,19040359,3,Studious,1
1505,19040359,3,Imaginative,4
1506,19040359,4,Analytic,8
1507,19040359,4,Independent,4
1508,19040359,4,Determined,7
1509,19040359,4,Professional,4
1510,19040359,4,Studious,8
1511,19040359,4,Imaginative,6
1512,19040359,5,Analytic,8
1513,19040359,5,Independent,7
1514,19040359,5,Determined,2
1515,19040359,5,Professional,7
1516,19040359,5,Studious,4
1517,19040359,5,Imaginative,3
1518,19040359,6,Analytic,5
1519,19040359,6,Independent,6
1520,19040359,6,Determined,8
1521,19040359,6,Professional,7
1522,19040359,6,Studious,5
1523,19040359,6,Imaginative,7
1524,19040359,7,Analytic,8
1525,19040359,7,Independent,5
1526,19040359,7,Determined,8
1527,19040359,7,Professional,7
1528,19040359,7,Studious,8
1529,19040359,7,Imaginative,8
1530,19040359,8,Analytic,8
1531,19040359,8,Independent,7
1532,19040359,8,Determined,8
1533,19040359,8,Professional,3
1534,19040359,8,Studious,5
1535,19040359,8,Imaginative,8
1536,19040326,1,Analytic,4
1537,19040326,1,Independent,4
1538,19040326,1,Determined,2
1539,19040326,1,Professional,5
1540,19040326,1,Studious,5
1541,19040326,1,Imaginative,5
1542,19040326,2,Analytic,4
1543,19040326,2,Independent,3
1544,19040326,2,Determined,6
1545,19040326,2,Professional,6
1546,19040326,2,Studious,2
1547,19040326,2,Imaginative,4
1548,19040326,3,Analytic,4
1549,19040326,3,Independent,4
1550,19040326,3,Determined,2
1551,19040326,3,Professional,5
1552,19040326,3,Studious,3
1553,19040326,3,Imaginative,3
1554,19040326,4,Analytic,5
1555,19040326,4,Independent,8
1556,19040326,4,Determined,6
1557,19040326,4,Professional,5
1558,19040326,4,Studious,6
1559,19040326,4,Imaginative,4
1560,19040326,5,Analytic,7
1561,19040326,5,Independent,3
1562,19040326,5,Determined,3
1563,19040326,5,Professional,3
1564,19040326,5,Studious,4
1565,19040326,5,Imaginative,7
1566,19040326,6,Analytic,3
1567,19040326,6,Independent,7
1568,19040326,6,Determined,8
1569,19040326,6,Professional,5
1570,19040326,6,Studious,5
1571,19040326,6,Imaginative,6
1572,19040326,7,Analytic,7
1573,19040326,7,Independent,6
1574,19040326,7,Determined,8
1575,19040326,7,Professional,8
1576,19040326,7,Studious,8
1577,19040326,7,Imaginative,7
1578,19040326,8,Analytic,5
1579,19040326,8,Independent,5
1580,19040326,8,Determined,8
1581,19040326,8,Professional,5
1582,19040326,8,Studious,8
1583,19040326,8,Imaginative,8
1584,19040323,1,Analytic,3
1585,19040323,1,Independent,3
1586,19040323,1,Determined,1
1587,19040323,1,Professional,3
1588,19040323,1,Studious,1
