,applicant_id,language_name,score
5177,19030079,1,1
5178,19030079,7,5
5179,19030079,8,1
5180,19030081,4,6
5181,19030083,4,4
5182,19030083,6,5
5183,19030083,5,2
5184,19030083,3,2
5185,19030084,0,2
5186,19030084,6,2
5187,19030084,3,1
5188,19030085,4,1
5189,19030085,0,3
5190,19030086,2,5
5191,19030088,4,2
5192,19030088,7,1
5193,19030088,8,1
5194,19030088,5,1
5195,19030089,0,3
5196,19030089,8,1
5197,19030090,4,1
5198,19030090,0,5
5199,19030090,2,6
5200,19030093,7,2
5201,19030093,5,1
5202,19030093,3,2
5203,19030095,4,4
5204,19030095,0,3
5205,19030095,2,4
5206,19030095,5,2
5207,19030096,0,3
5208,19030096,6,6
5209,19030096,7,3
5210,19030097,4,1
5211,19030097,6,3
5212,19030097,7,3
5213,19030097,5,6
5214,19030098,1,6
5215,19030098,6,4
5216,19030102,7,2
5217,19030103,4,2
5218,19030103,6,2
5219,19030103,2,5
5220,19030103,7,4
5221,19030106,4,4
5222,19030106,0,3
5223,19030107,4,4
5224,19030107,0,2
5225,19030107,8,2
5226,19030107,5,4
5227,19030108,4,5
5228,19030108,0,3
5229,19030108,2,2
5230,19030108,7,2
5231,19030108,3,5
5232,19030109,2,4
5233,19030109,8,2
5234,19030109,5,2
5235,19030111,0,2
5236,19030111,6,2
5237,19030111,2,4
5238,19030111,3,4
5239,19030112,4,5
5240,19030112,0,3
5241,19030112,1,1
5242,19030112,2,2
5243,19030113,0,4
5244,19030113,1,1
5245,19030113,6,5
5246,19030113,7,4
5247,19030113,8,3
5248,19030114,0,2
5249,19030114,1,3
5250,19030114,2,7
5251,19030115,0,1
5252,19030115,2,2
5253,19030115,3,4
5254,19030116,5,3
5255,19030117,6,6
5256,19030117,2,2
5257,19030117,7,4
5258,19030117,5,3
5259,19030118,3,3
5260,19030119,4,1
5261,19030119,0,3
5262,19030119,1,4
5263,19030119,5,2
5264,19030121,7,3
5265,19030121,5,4
5266,19030122,7,4
5267,19030122,8,2
5268,19030122,3,2
5269,19030123,4,4
5270,19030123,0,5
5271,19030123,1,2
5272,19030123,6,1
5273,19030123,2,4
5274,19030123,7,1
5275,19030124,4,6
5276,19030124,0,2
5277,19030124,6,7
5278,19030124,2,2
5279,19030124,8,4
5280,19030124,5,1
5281,19030124,3,2
5282,19030125,4,7
5283,19030125,7,5
5284,19030125,3,1
5285,19030126,0,1
5286,19030126,1,3
5287,19030126,6,5
5288,19030126,3,3
5289,19030127,4,3
5290,19030127,6,5
5291,19030127,7,5
5292,19030127,8,1
5293,19030127,5,2
5294,19030130,0,1
5295,19030130,5,6
5296,19030131,2,2
5297,19030131,7,3
5298,19030131,5,1
5299,19030131,3,3
5300,19030133,0,1
5301,19030133,6,5
5302,19030133,2,4
5303,19030135,1,10
5304,19030135,6,1
5305,19030135,2,3
5306,19030135,3,2
5307,19030140,0,3
5308,19030140,2,3
5309,19030140,8,3
5310,19030141,4,1
5311,19030141,1,5
5312,19030141,6,4
5313,19030142,4,1
5314,19030142,2,3
5315,19030142,7,5
5316,19030142,8,1
5317,19030144,0,1
5318,19030144,1,3
5319,19030144,6,1
5320,19030144,2,3
5321,19030144,7,2
5322,19030145,0,1
5323,19030145,6,8
5324,19030146,1,2
5325,19030146,6,1
5326,19030146,5,2
5327,19030147,4,3
5328,19030147,2,3
5329,19030147,5,2
5330,19030147,3,2
5331,19030152,1,5
5332,19030152,7,2
5333,19030152,3,3
5334,19030153,0,3
5335,19030153,6,2
5336,19030153,5,1
5337,19030156,1,5
5338,19030156,6,5
5339,19030156,2,4
5340,19030158,6,3
5341,19030158,8,3
5342,19030158,3,2
5343,19030159,4,1
5344,19030159,0,5
5345,19030159,2,4
5346,19030159,5,3
5347,19030160,1,4
5348,19030160,6,6
5349,19030160,2,4
5350,19030160,8,1
5351,19030161,0,5
5352,19030161,7,2
5353,19030161,5,7
5354,19030165,0,3
5355,19030165,7,2
5356,19030165,5,2
5357,19030166,1,1
5358,19030166,2,2
5359,19030166,7,4
5360,19030166,5,3
5361,19030166,3,2
5362,19030170,1,3
5363,19030170,6,1
5364,19030171,6,2
5365,19030171,3,1
5366,19030172,4,5
5367,19030172,0,2
5368,19030172,8,3
5369,19030172,3,2
5370,19030173,0,2
5371,19030173,1,5
5372,19030173,2,3
5373,19030173,5,5
5374,19030176,0,6
5375,19030176,1,4
5376,19030176,6,4
5377,19030176,8,1
5378,19030176,5,3
5379,19030178,4,5
5380,19030178,0,2
5381,19030178,3,4
5382,19030179,4,5
5383,19030179,0,9
5384,19030179,1,3
5385,19030179,2,2
5386,19030179,7,3
5387,19030179,8,1
5388,19030180,4,6
5389,19030180,1,2
5390,19030180,7,6
5391,19030180,4,6
5392,19030180,1,2
5393,19030180,7,6
5394,19030181,4,2
5395,19030181,0,3
5396,19030181,5,1
5397,19030181,3,4
5398,19030182,4,3
5399,19030182,0,4
5400,19030182,1,2
5401,19030182,7,2
5402,19030183,0,2
5403,19030183,1,5
5404,19030183,6,1
5405,19030185,1,2
5406,19030185,6,4
5407,19030185,2,1
5408,19030185,7,5
5409,19030185,5,2
5410,19030185,3,4
5411,19030187,4,5
5412,19030187,0,5
5413,19030187,2,4
5414,19030187,8,4
5415,19030188,4,2
5416,19030188,1,7
5417,19030188,8,4
5418,19030189,6,4
5419,19030190,4,4
5420,19030190,1,5
5421,19030191,6,4
5422,19030191,2,2
5423,19030191,7,6
5424,19030191,3,6
5425,19030194,0,3
5426,19030194,1,4
5427,19030194,7,3
5428,19030195,6,2
5429,19030195,2,1
5430,19030197,6,3
5431,19030197,2,4
5432,19030197,5,2
5433,19030199,4,3
5434,19030199,7,6
5435,19030199,8,3
5436,19030199,5,5
5437,19030199,3,4
5438,19030200,0,6
5439,19030200,1,1
5440,19030200,6,2
5441,19030200,7,2
5442,19030200,5,2
5443,19030201,1,2
5444,19030201,7,3
5445,19030201,8,4
5446,19030201,5,3
5447,19030201,3,2
5448,19030203,1,4
5449,19030203,7,4
5450,19030203,8,2
5451,19030204,8,1
5452,19030205,2,2
5453,19030205,7,1
5454,19030205,8,3
5455,19030205,5,1
5456,19030205,3,2
5457,19030206,7,2
5458,19030206,8,6
5459,19030206,5,4
5460,19030207,4,2
5461,19030207,0,5
5462,19030207,2,5
5463,19030207,3,1
5464,19030208,1,3
5465,19030208,2,4
5466,19030208,7,1
5467,19030209,2,2
5468,19030209,3,3
5469,19030210,7,4
5470,19030211,,0
5471,19030212,0,1
5472,19030212,1,1
5473,19030213,4,4
5474,19030213,0,3
5475,19030213,1,6
5476,19030213,7,6
5477,19030213,8,2
5478,19030213,5,4
5479,19030216,0,3
5480,19030216,1,3
5481,19030216,2,4
5482,19030217,6,1
5483,19030217,3,2
5484,19030219,4,2
5485,19030219,0,3
5486,19030219,2,2
5487,19030219,8,1
5488,19030219,3,4
5489,19030220,1,3
5490,19030220,6,3
5491,19030221,0,1
5492,19030221,1,5
5493,19030221,6,2
5494,19030221,5,6
5495,19030222,,0
5496,19030223,4,3
5497,19030223,2,6
5498,19030223,7,4
5499,19030223,5,2
5500,19030223,3,8
5501,19030225,4,3
5502,19030225,0,3
5503,19030225,1,2
5504,19030225,6,4
5505,19030225,7,1
5506,19030225,8,1
5507,19030226,4,3
5508,19030226,0,2
5509,19030226,1,4
5510,19030226,6,4
5511,19030226,2,3
5512,19030226,7,1
5513,19030226,8,3
5514,19030226,3,2
5515,19030228,2,1
5516,19030230,0,4
5517,19030231,8,2
5518,19030231,5,4
5519,19030232,2,1
5520,19030232,7,2
5521,19030232,8,2
5522,19030232,3,3
5523,19030233,4,1
5524,19030233,6,1
5525,19030233,7,1
5526,19030235,4,1
5527,19030235,1,1
5528,19030235,2,1
5529,19030235,5,2
5530,19030237,0,1
5531,19030237,7,2
5532,19030237,5,2
5533,19030238,0,5
5534,19030238,6,3
5535,19030238,7,3
5536,19030238,8,3
5537,19030238,5,2
5538,19030239,1,1
5539,19030239,6,5
5540,19030239,2,3
5541,19030239,5,3
5542,19030239,3,5
5543,19030240,4,1
5544,19030240,1,2
5545,19030240,6,3
5546,19030240,5,1
5547,19030240,3,4
5548,19030241,0,3
5549,19030242,0,3
5550,19030242,1,4
5551,19030242,6,4
5552,19030242,2,2
5553,19030242,3,1
5554,19030245,0,1
5555,19030248,4,1
5556,19030248,2,2
5557,19030251,4,1
5558,19030251,6,6
5559,19030251,2,4
5560,19030251,7,4
5561,19030251,5,4
5562,19030259,0,6
5563,19030259,6,2
5564,19030259,3,2
5565,19030262,4,5
5566,19030262,0,7
5567,19030263,4,2
5568,19030263,0,1
5569,19030263,6,4
5570,19030263,7,3
5571,19030263,5,3
5572,19030263,3,3
5573,19030265,4,2
5574,19030265,1,2
5575,19030265,2,3
5576,19030265,3,5
5577,19030268,1,2
5578,19030268,7,4
5579,19030269,7,7
5580,19030269,8,4
5581,19030269,3,3
5582,19030270,6,5
5583,19030270,2,1
5584,19030270,5,2
5585,19030270,3,6
5586,19030271,6,3
5587,19030271,7,5
5588,19030271,5,1
5589,19030273,2,5
5590,19030273,7,1
5591,19030273,3,3
5592,19030274,2,1
5593,19030274,7,2
5594,19030275,0,2
5595,19030275,1,6
5596,19030276,4,3
5597,19030276,0,2
5598,19030276,7,3
5599,19030277,0,7
5600,19030277,1,2
5601,19030277,2,2
5602,19030277,7,1
5603,19030277,5,1
5604,19030277,3,5
5605,19030278,0,3
5606,19030278,2,3
5607,19030282,0,1
5608,19030282,1,4
5609,19030284,4,2
5610,19030284,0,2
5611,19030284,1,2
5612,19030284,2,2
5613,19030285,0,5
5614,19030285,2,2
5615,19030285,8,1
5616,19030285,5,1
5617,19030286,0,2
5618,19030286,1,3
5619,19030286,8,2
5620,19030287,1,5
5621,19030287,6,5
5622,19030287,2,6
5623,19030287,3,1
5624,19030288,0,3
5625,19030288,1,1
5626,19030288,3,3
5627,19030289,0,2
5628,19030289,6,4
5629,19030289,2,6
5630,19030289,5,5
5631,19030289,3,2
5632,19030290,4,2
5633,19030290,6,1
5634,19030290,5,1
5635,19030292,4,5
5636,19030292,0,2
5637,19030292,6,1
5638,19030292,8,3
5639,19030293,0,2
5640,19030293,2,2
5641,19030294,6,2
5642,19030294,2,2
5643,19030295,1,4
5644,19030295,2,6
5645,19030297,4,2
5646,19030297,1,3
5647,19030297,7,1
5648,19030297,8,2
5649,19030297,5,4
5650,19030297,3,2
5651,19030298,4,2
5652,19030298,6,6
5653,19030298,7,4
5654,19030298,8,2
5655,19030300,1,2
5656,19030300,7,6
5657,19030300,5,5
5658,19030300,3,1
5659,19030301,4,4
5660,19030301,6,1
5661,19030301,2,6
5662,19030301,7,2
5663,19030301,5,1
5664,19030304,0,4
5665,19030304,1,3
5666,19030304,6,2
5667,19030305,4,3
5668,19030305,0,2
5669,19030305,2,5
5670,19030305,3,1
5671,19030307,4,3
5672,19030307,0,5
5673,19030307,6,4
5674,19030307,8,1
5675,19030309,0,1
5676,19030309,3,3
5677,19030310,6,3
5678,19030310,2,1
5679,19030310,7,4
5680,19030313,0,6
5681,19030313,7,1
5682,19030313,5,3
5683,19030314,4,2
5684,19030314,0,5
5685,19030314,1,2
5686,19030314,2,4
5687,19030314,7,2
5688,19030314,5,4
5689,19030317,6,2
5690,19030317,7,2
5691,19030317,5,1
5692,19030317,3,3
5693,19030319,7,2
5694,19030319,5,3
5695,19030319,7,2
5696,19030319,5,3
5697,19030320,4,1
5698,19030320,2,4
5699,19030320,8,2
5700,19030321,1,1
5701,19030321,5,2
5702,19030322,0,1
5703,19030322,5,2
5704,19030323,0,1
5705,19030323,1,4
5706,19030323,8,3
5707,19030324,6,2
5708,19030324,2,5
5709,19030324,5,1
5710,19030326,0,2
5711,19030327,0,4
5712,19030327,1,3
5713,19030327,7,3
5714,19030327,3,2
5715,19030328,4,3
5716,19030329,4,2
5717,19030329,0,1
5718,19030329,3,1
5719,19030330,4,4
5720,19030330,2,1
5721,19030330,7,2
5722,19030330,8,1
5723,19030331,0,3
5724,19030331,2,4
5725,19030331,5,2
5726,19030333,0,3
5727,19030333,1,4
5728,19030333,2,4
5729,19030333,8,2
5730,19030333,5,2
5731,19030333,3,2
5732,19030334,0,1
5733,19030334,1,5
5734,19030334,6,4
5735,19030334,7,3
5736,19030334,8,1
5737,19030335,4,3
5738,19030337,0,2
5739,19030338,4,1
5740,19030338,0,1
5741,19030338,6,3
5742,19030338,2,3
5743,19030338,8,1
5744,19030339,4,6
5745,19030339,1,1
5746,19030339,6,3
5747,19030339,5,2
5748,19030340,1,6
5749,19030340,6,3
5750,19030340,3,5
5751,19030341,1,1
5752,19030342,4,1
5753,19030342,1,5
5754,19030342,6,2
5755,19030342,2,4
5756,19030342,7,5
5757,19030342,4,1
5758,19030342,1,5
5759,19030342,6,2
5760,19030342,2,4
5761,19030342,7,5
5762,19030344,1,3
5763,19030344,2,4
5764,19030344,8,1
5765,19030344,3,2
5766,19030345,4,4
5767,19030345,0,3
5768,19030345,5,1
5769,19030346,1,6
5770,19030348,4,7
5771,19030348,7,4
5772,19030348,5,3
5773,19030348,3,2
5774,19030349,1,1
5775,19030349,7,3
5776,19030350,4,2
5777,19030350,0,2
5778,19030350,1,3
5779,19030350,7,1
5780,19030351,4,1
5781,19030351,0,6
5782,19030351,7,1
5783,19030351,3,4
5784,19030353,4,4
5785,19030353,1,3
5786,19030353,3,2
5787,19030357,4,8
5788,19030358,0,7
5789,19030359,0,1
5790,19030359,5,5
5791,19030360,4,2
5792,19030360,2,3
5793,19030360,5,6
5794,19030362,4,6
5795,19030362,0,3
5796,19030363,1,3
5797,19030363,8,1
5798,19030363,5,8
5799,19030363,3,1
5800,19030364,6,3
5801,19030364,8,3
5802,19030364,5,4
5803,19030365,0,5
5804,19030365,1,3
5805,19030365,2,5
5806,19030366,0,3
5807,19030366,2,4
5808,19030366,8,2
5809,19030367,,0
5810,19050001,4,2
5811,19050001,6,5
5812,19050001,3,2
5813,19050003,1,1
5814,19050003,3,1
5815,19050004,4,9
5816,19050004,3,3
5817,19050005,4,3
5818,19050005,0,2
5819,19050005,3,3
5820,19050006,2,5
5821,19050006,7,2
5822,19050006,5,3
5823,19050006,3,4
5824,19050008,,0
5825,19050009,4,1
5826,19050009,1,2
5827,19050009,6,5
5828,19050009,2,4
5829,19050009,7,5
5830,19050009,5,2
5831,19050011,0,2
5832,19050011,1,2
5833,19050011,2,4
5834,19050011,7,9
5835,19050011,8,1
5836,19050012,0,2
5837,19050012,1,4
5838,19050012,5,5
5839,19050012,3,1
5840,19050014,0,3
5841,19050014,8,4
5842,19050014,3,1
5843,19050015,1,5
5844,19050015,2,1
5845,19050015,7,5
5846,19050015,3,3
5847,19050018,1,3
5848,19050018,7,5
5849,19050019,4,1
5850,19050019,0,3
5851,19050019,6,3
5852,19050019,3,1
5853,19050021,1,1
5854,19050021,2,5
5855,19050021,7,2
5856,19050021,3,5
5857,19050022,4,3
5858,19050022,2,3
5859,19050023,0,5
5860,19050023,8,1
5861,19050023,5,1
5862,19050025,1,6
5863,19050025,5,4
5864,19050027,1,3
5865,19050027,6,5
5866,19050027,5,1
5867,19050027,3,2
5868,19050029,0,5
5869,19050029,1,3
5870,19050029,6,4
5871,19050029,7,6
5872,19050030,4,3
5873,19050030,1,1
5874,19050030,2,3
5875,19050030,7,3
5876,19050031,0,2
5877,19050031,7,1
5878,19050031,5,3
5879,19050031,3,2
5880,19050034,0,4
5881,19050034,1,4
5882,19050034,2,3
5883,19050034,7,5
5884,19050034,8,1
5885,19050034,3,2
5886,19050036,0,4
5887,19050036,7,4
5888,19050036,5,4
5889,19050037,4,4
5890,19050037,7,5
5891,19050037,8,1
5892,19050038,1,3
5893,19050038,6,4
5894,19050038,2,4
5895,19050038,5,4
5896,19050038,3,2
5897,19050039,4,4
5898,19050039,0,3
5899,19050039,6,1
5900,19050039,2,4
5901,19050039,5,1
5902,19050041,4,1
5903,19050041,1,3
5904,19050041,7,5
5905,19050041,5,4
5906,19050043,1,5
5907,19050043,8,1
5908,19050044,4,3
5909,19050044,1,2
5910,19050044,6,2
5911,19050044,2,1
5912,19050044,8,1
5913,19050045,3,1
5914,19050048,4,4
5915,19050048,0,1
5916,19050048,1,2
5917,19050048,2,4
5918,19050048,7,5
5919,19050048,8,2
5920,19050048,3,1
5921,19050049,4,2
5922,19050049,1,6
5923,19050049,6,6
5924,19050049,5,5
5925,19050050,1,2
5926,19050052,0,3
5927,19050052,2,1
5928,19050052,5,6
5929,19050052,3,4
5930,19050053,4,2
5931,19050053,1,1
5932,19050053,2,3
5933,19050054,4,2
5934,19050054,6,7
5935,19050054,3,7
5936,19050055,6,4
5937,19050055,8,1
5938,19050055,5,1
5939,19050056,6,1
5940,19050056,3,2
5941,19050058,6,2
5942,19050061,4,4
5943,19050061,1,2
5944,19050061,8,3
5945,19050061,5,2
5946,19050062,2,3
5947,19050062,7,3
5948,19050062,5,3
5949,19050062,2,3
5950,19050062,7,3
5951,19050062,5,3
5952,19050063,0,1
5953,19050063,6,6
5954,19050063,2,1
5955,19050063,3,2
5956,19050064,5,2
5957,19050064,3,5
5958,19050068,1,3
5959,19050068,2,3
5960,19050068,7,3
5961,19050068,8,3
5962,19050070,0,5
5963,19050070,2,2
5964,19050071,1,2
5965,19050071,7,2
5966,19050072,0,4
5967,19050072,1,2
5968,19050072,7,2
5969,19050073,0,3
5970,19050073,1,4
5971,19050073,6,4
5972,19050073,2,2
5973,19050073,8,4
5974,19050073,3,7
5975,19050075,0,2
5976,19050075,7,3
5977,19050076,4,2
5978,19050076,2,3
5979,19050076,8,1
5980,19050076,3,4
5981,19050077,2,7
5982,19050077,7,4
5983,19050078,7,1
5984,19050078,8,2
5985,19050078,5,2
5986,19050079,4,4
5987,19050079,6,2
5988,19050079,7,5
5989,19050079,5,1
5990,19050082,4,2
5991,19050082,0,1
5992,19050082,5,4
5993,19050083,4,9
5994,19050083,0,7
5995,19050083,1,2
5996,19050086,4,4
5997,19050086,2,1
5998,19050086,3,4
5999,19050089,0,1
6000,19050089,1,3
6001,19050089,8,1
6002,19050098,6,1
6003,19050098,2,6
6004,19050098,7,1
6005,19050099,6,7
6006,19050099,7,4
6007,19050099,5,1
6008,19050100,4,2
6009,19050100,1,4
6010,19050100,3,2
6011,19050102,3,4
6012,19050103,0,6
6013,19050103,1,1
6014,19050103,7,2
6015,19050104,4,4
6016,19050104,7,3
6017,19050105,4,3
6018,19050105,1,2
6019,19050105,3,2
6020,19050106,4,1
6021,19050109,1,5
6022,19050109,7,4
6023,19050109,5,3
6024,19050110,1,4
6025,19050110,8,2
6026,19050110,5,4
6027,19050111,4,3
6028,19050111,1,4
6029,19050111,7,5
6030,19050111,5,3
6031,19050113,0,3
6032,19050113,3,4
6033,19050114,7,4
6034,19050114,8,3
6035,19050114,3,5
6036,19050116,7,6
6037,19050116,3,4
6038,19050118,4,3
6039,19050118,1,2
6040,19050118,6,3
6041,19050118,5,6
6042,19050121,1,4
6043,19050121,6,3
6044,19050123,1,4
6045,19050123,2,2
6046,19050123,3,1
6047,19050124,4,1
6048,19050124,6,1
6049,19050124,2,2
6050,19050124,7,5
6051,19050124,5,5
6052,19050126,1,3
6053,19050126,6,5
6054,19050126,2,4
6055,19050126,8,2
6056,19050126,3,3
6057,19050128,0,4
6058,19050128,8,2
6059,19050130,4,5
6060,19050130,0,1
6061,19050130,6,4
6062,19050130,5,4
6063,19050133,4,2
6064,19050133,0,1
6065,19050133,7,3
6066,19050133,3,4
6067,19050135,8,2
6068,19050136,1,4
6069,19050136,2,3
6070,19050136,5,3
6071,19050136,3,1
6072,19050139,4,2
6073,19050139,6,3
6074,19050139,8,1
6075,19050139,3,6
6076,19050140,4,5
6077,19050140,0,3
6078,19050140,1,4
6079,19050140,6,3
6080,19050140,2,2
6081,19050141,4,3
6082,19050141,0,2
6083,19050141,1,5
6084,19050141,2,2
6085,19050141,7,4
6086,19050141,3,2
6087,19050142,4,6
6088,19050142,2,2
6089,19050142,8,2
6090,19050144,4,2
6091,19050144,5,4
6092,19050145,6,1
6093,19050145,2,4
6094,19050145,7,5
6095,19050145,3,3
6096,19050146,4,4
6097,19050146,1,1
6098,19050146,2,4
6099,19050146,7,5
6100,19050146,8,4
6101,19050146,5,3
6102,19050147,0,4
6103,19050147,1,5
6104,19050149,4,4
6105,19050149,1,1
6106,19050149,6,2
6107,19050149,7,4
6108,19050149,5,4
6109,19050149,3,3
6110,19050151,6,1
6111,19050151,8,1
6112,19050151,3,1
6113,19050152,2,3
6114,19050152,5,2
6115,19050155,4,1
6116,19050155,5,3
6117,19050157,4,2
6118,19050157,1,3
6119,19050157,6,4
6120,19050157,8,1
6121,19050157,3,4
6122,19050159,7,1
6123,19050159,8,3
6124,19050159,5,1
6125,19050159,3,2
6126,19050160,4,5
6127,19050160,6,2
6128,19050160,7,4
6129,19050160,8,2
6130,19050160,5,4
6131,19050162,1,2
6132,19050162,2,1
6133,19050163,1,1
6134,19050163,7,1
6135,19050163,8,1
6136,19050164,4,4
6137,19050164,0,2
6138,19050164,6,1
6139,19050164,5,3
6140,19050166,1,2
6141,19050166,6,4
6142,19050166,5,3
6143,19050170,4,3
6144,19050170,1,3
6145,19050170,6,2
6146,19050172,4,1
6147,19050172,0,5
6148,19050172,5,3
6149,19050173,6,1
6150,19050173,3,5
6151,19050176,4,4
6152,19050176,6,5
6153,19050176,2,2
6154,19050176,5,4
6155,19050177,6,3
6156,19050177,7,4
6157,19050177,8,3
6158,19050178,,0
6159,19050179,4,3
6160,19050179,0,1
6161,19050179,2,2
6162,19050179,7,3
6163,19050179,8,3
6164,19050181,1,2
6165,19050181,6,4
6166,19050181,7,3
6167,19050181,8,3
6168,19050182,0,6
6169,19050182,1,3
6170,19050182,2,2
6171,19050182,5,2
6172,19050183,4,3
6173,19050183,1,2
6174,19050183,6,2
6175,19050184,6,4
6176,19050184,8,2
6177,19050184,3,2
6178,19050185,4,4
6179,19050186,4,1
6180,19050186,0,3
6181,19050186,8,3
6182,19050187,6,1
6183,19050187,3,6
6184,19050188,5,3
6185,19050188,3,3
6186,19050189,4,1
6187,19050189,0,4
6188,19050189,7,3
6189,19050189,8,3
6190,19050192,0,4
6191,19050192,1,3
6192,19050192,5,5
6193,19050192,3,1
6194,19050197,1,1
6195,19050197,2,3
6196,19050197,8,1
6197,19050199,4,3
6198,19050199,0,7
6199,19050199,3,2
6200,19050201,4,5
6201,19050201,5,6
6202,19050201,3,2
6203,19050202,4,2
6204,19050202,2,5
6205,19050202,3,5
6206,19050203,4,2
6207,19050203,6,2
6208,19050203,5,5
6209,19050204,4,3
6210,19050204,6,2
6211,19050204,5,1
6212,19050204,3,1
6213,19050206,4,3
6214,19050206,1,4
6215,19050206,6,6
6216,19050206,7,3
6217,19050206,5,5
6218,19050209,1,2
6219,19050209,6,2
6220,19050209,8,1
6221,19050209,5,4
6222,19050210,4,6
6223,19050210,0,1
6224,19050210,2,1
6225,19050210,8,1
6226,19050212,4,3
6227,19050212,6,1
6228,19050212,2,5
6229,19050212,7,1
6230,19050213,0,8
6231,19050213,8,3
6232,19050213,5,5
6233,19050218,0,3
6234,19050218,8,1
6235,19050218,5,2
6236,19050218,3,1
6237,19050219,0,2
6238,19050219,6,3
6239,19050219,2,2
6240,19050220,2,1
6241,19050220,5,3
6242,19050221,1,1
6243,19050221,6,5
6244,19050221,7,2
6245,19050221,5,3
6246,19050223,4,5
6247,19050223,2,5
6248,19050223,7,2
6249,19050224,4,2
6250,19050224,0,3
6251,19050224,8,1
6252,19050226,4,1
6253,19050226,1,1
6254,19050226,7,4
6255,19050226,5,1
6256,19050227,4,8
6257,19050227,0,4
6258,19050227,1,2
6259,19050227,6,2
6260,19050227,2,4
6261,19050227,7,4
6262,19050229,4,5
6263,19050229,0,3
6264,19050229,6,2
6265,19050229,5,1
6266,19050230,4,4
6267,19050230,0,2
6268,19050230,2,1
6269,19050230,5,3
6270,19050232,4,3
6271,19050232,0,4
6272,19050232,1,2
6273,19050234,4,2
6274,19050234,0,1
6275,19050234,3,10
6276,19050235,3,4
6277,19050236,4,2
6278,19050236,0,1
6279,19050236,1,5
6280,19050236,7,1
6281,19050237,4,2
6282,19050237,0,1
6283,19050237,6,1
6284,19050237,2,1
6285,19050237,8,5
6286,19050237,3,5
6287,19050239,8,1
6288,19050239,5,1
6289,19050242,3,2
6290,19050244,4,2
6291,19050244,5,2
6292,19050244,3,1
6293,19050245,4,1
6294,19050245,0,4
6295,19050245,1,1
6296,19050245,6,2
6297,19050245,2,3
6298,19050248,0,5
6299,19050248,2,3
6300,19050248,7,4
6301,19050249,6,1
6302,19050249,8,2
6303,19050250,4,6
6304,19050250,6,4
6305,19050250,2,3
6306,19050250,8,1
6307,19050250,3,2
6308,19050251,1,3
6309,19050251,6,2
6310,19050251,7,5
6311,19050251,5,2
6312,19050253,0,1
6313,19050253,1,4
6314,19050253,6,3
6315,19050253,5,3
6316,19050254,4,5
6317,19050254,2,4
6318,19050254,8,2
6319,19050254,5,2
6320,19050255,1,4
6321,19050255,2,6
6322,19050255,8,1
6323,19050256,1,3
6324,19050256,6,1
6325,19050256,7,3
6326,19050256,3,1
6327,19050257,4,4
6328,19050257,3,4
6329,19050259,0,1
6330,19050259,2,1
6331,19050259,3,2
6332,19050261,6,1
6333,19050261,2,2
6334,19050261,3,1
6335,19050262,0,2
6336,19050262,7,5
6337,19050262,8,2
6338,19050263,0,2
6339,19050263,1,5
6340,19050263,2,7
6341,19050263,5,2
6342,19050263,3,4
6343,19050265,6,3
6344,19050266,1,4
6345,19050266,6,3
6346,19050266,5,3
6347,19050268,1,2
6348,19050268,7,2
6349,19050268,3,1
6350,19050269,0,6
6351,19050269,6,4
6352,19050269,3,1
6353,19050270,4,3
6354,19050270,0,5
6355,19050270,2,4
6356,19050272,0,3
6357,19050272,1,2
6358,19050272,6,3
6359,19050272,2,4
6360,19050272,8,4
6361,19050272,5,2
6362,19050272,3,1
6363,19050273,0,1
6364,19050273,8,2
6365,19050273,5,1
6366,19050274,0,2
6367,19050274,5,5
6368,19050275,4,1
6369,19050275,6,4
6370,19050275,2,3
6371,19050275,8,1
6372,19050276,0,4
6373,19050276,1,1
6374,19050276,6,2
6375,19050276,3,4
6376,19050277,4,6
6377,19050278,0,1
6378,19050278,7,5
6379,19050278,5,2
6380,19050279,4,1
6381,19050279,1,3
6382,19050279,3,3
6383,19050280,6,4
6384,19050280,7,3
6385,19050280,5,4
6386,19050280,3,5
6387,19050281,4,2
6388,19050281,0,5
6389,19050281,1,4
6390,19050281,6,2
6391,19050281,8,1
6392,19050282,4,2
6393,19050282,1,7
6394,19050282,2,3
6395,19050282,5,4
6396,19050283,1,3
6397,19050283,2,3
6398,19050283,3,6
6399,19050284,1,5
6400,19050284,7,7
6401,19050285,1,4
6402,19050285,6,5
6403,19050285,7,1
6404,19050285,3,4
6405,19050286,4,1
6406,19050286,1,3
6407,19050287,6,2
6408,19050287,7,3
6409,19050289,1,3
6410,19050289,5,1
6411,19050289,3,5
6412,19050290,1,7
6413,19050290,2,2
6414,19050290,7,4
6415,19050290,8,5
6416,19050290,5,5
6417,19050292,6,4
6418,19050292,5,1
6419,19050293,2,1
6420,19050293,7,5
6421,19050293,5,7
6422,19050295,2,3
6423,19050295,7,4
6424,19050298,4,1
6425,19050298,1,2
6426,19050298,7,5
6427,19050298,3,5
6428,19050299,0,3
6429,19050299,1,3
6430,19050300,8,3
6431,19050300,5,1
6432,19050300,3,1
6433,19050301,2,5
6434,19050302,2,2
6435,19050302,3,1
6436,19050304,2,1
6437,19050304,7,3
6438,19050307,0,1
6439,19050307,6,5
6440,19050309,4,7
6441,19050309,0,7
6442,19050309,6,3
6443,19050309,2,4
6444,19050309,7,1
6445,19050313,1,2
6446,19050313,6,4
6447,19050313,3,4
6448,19050314,4,4
