,applicant_id,academy_day_id,psychometrics,presentation,self_development,geo_flex,financial_support_self,result,course_interest
2299,19070062,79,55,24,0,1,1,0,Business
2300,19070068,79,57,22,1,0,1,0,Business
2301,19070113,79,53,27,1,1,1,0,Engineering
2302,19070125,79,58,20,1,1,1,1,Engineering
2303,19070136,79,57,18,1,1,1,1,Business
2304,19070139,79,50,24,1,1,1,1,Data
2305,19070145,79,59,21,1,1,1,1,Business
2306,19070150,79,50,22,1,1,1,1,Business
2307,19070158,79,63,19,1,1,1,1,Business
2308,19070174,79,51,21,1,1,1,1,Business
2309,19070195,79,61,24,1,1,1,1,Business
2310,19070208,79,55,23,1,1,1,1,Engineering
2311,19070212,79,58,23,1,1,0,0,Data
2312,19070313,79,73,15,1,1,0,0,Engineering
2313,19070321,79,53,18,1,1,1,1,Data
2314,19070332,79,56,19,1,1,0,0,Business
2315,19070415,79,59,18,1,1,1,1,Business
2316,19070435,79,54,23,0,1,0,0,Data
2317,19070451,79,58,21,1,1,1,1,Engineering
2318,19090001,105,62,25,1,1,1,1,Engineering
2319,19090016,105,56,17,1,1,1,1,Engineering
2320,19090019,105,59,19,1,1,1,1,Data
2321,19090034,105,52,17,1,1,1,1,Business
2322,19090048,105,60,18,1,1,0,0,Business
2323,19090070,105,53,15,1,1,1,1,Engineering
2324,19090077,105,53,23,1,0,1,0,Engineering
2325,19090150,105,50,22,1,1,1,1,Engineering
2326,19090163,105,52,19,1,0,1,0,Data
2327,19090168,105,52,22,0,1,1,0,Engineering
2328,19090193,105,64,22,1,1,1,1,Business
2329,19090243,105,53,17,1,1,0,0,Engineering
2330,19090258,105,53,20,1,1,1,1,Engineering
2331,19090285,105,52,23,1,0,1,0,Business
2332,19090287,105,51,22,1,1,1,1,Engineering
2333,19090327,105,54,21,1,1,1,1,Data
2334,19090346,105,59,17,1,1,1,1,Engineering
2335,19090349,105,58,21,1,1,1,1,Engineering
2336,19090355,105,51,19,1,1,1,1,Business
2337,19090357,105,60,25,1,1,1,1,Data
2338,19090376,105,54,19,1,1,1,1,Data
2339,19090381,105,67,20,1,0,1,0,Business
2340,19090404,105,60,23,1,1,1,1,Engineering
2341,19090408,105,55,22,1,1,1,1,Business
2342,19090410,105,67,17,1,1,1,1,Data
2343,19120000,145,55,16,0,1,1,0,Data
2344,19120005,145,60,23,1,1,1,1,Engineering
2345,19120037,145,53,20,0,1,1,0,Data
2346,19120051,145,58,19,1,1,1,1,Data
2347,19120057,145,50,21,1,0,1,0,Business
2348,19120094,145,67,21,1,1,1,1,Business
2349,19120110,145,58,15,1,1,1,1,Data
2350,19120128,145,57,25,1,1,1,1,Engineering
2351,19120168,145,72,22,1,1,1,1,Data
2352,19120169,145,57,16,1,1,1,1,Engineering
2353,19120182,145,51,18,0,1,1,0,Data
2354,19120254,145,51,22,1,1,1,1,Engineering
2355,19120265,145,65,19,1,0,0,0,Business
2356,19120273,145,53,17,1,1,1,1,Engineering
2357,19120278,145,64,24,1,1,1,1,Data
2358,19020023,14,57,18,1,1,1,1,Engineering
2359,19020026,14,54,15,1,1,0,0,Engineering
2360,19020040,14,53,17,1,1,1,1,Engineering
2361,19020045,14,59,21,0,1,1,0,Engineering
2362,19020052,14,52,23,0,1,1,0,Engineering
2363,19020100,14,59,20,1,1,1,1,Engineering
2364,19020116,14,64,18,1,1,1,1,Business
2365,19020136,14,60,20,1,1,1,1,Business
2366,19020144,14,68,22,1,1,1,1,Business
2367,19020146,14,53,19,1,1,1,1,Business
2368,19020151,14,54,19,1,1,1,1,Data
2369,19020158,14,60,27,1,1,1,1,Data
2370,19020200,14,68,22,1,1,1,1,Data
2371,19020208,14,60,25,1,1,0,0,Data
2372,19020251,14,61,23,1,1,1,0,Engineering
2373,19020264,14,66,18,1,1,1,1,Data
2374,19020266,14,57,19,1,1,1,1,Engineering
2375,19020278,14,52,23,1,1,0,0,Engineering
2376,19020297,14,57,19,1,0,1,0,Data
2377,19020313,14,52,26,1,1,1,1,Business
2378,19020325,14,54,23,1,1,1,0,Business
2379,19020327,14,55,20,1,1,0,0,Engineering
2380,19020349,14,67,22,1,1,1,1,Engineering
2381,19020362,14,51,21,1,1,1,1,Business
2382,19020363,14,65,15,1,1,1,1,Business
2383,19020371,14,57,20,1,1,1,1,Data
2384,19030051,26,60,15,1,1,1,1,Data
2385,19030066,26,59,22,1,1,1,1,Engineering
2386,19030083,26,54,18,1,0,1,0,Business
2387,19030086,26,62,17,1,1,1,0,Data
2388,19030090,26,65,21,1,1,1,1,Engineering
2389,19030098,26,59,21,1,1,1,1,Business
2390,19030122,26,55,25,1,1,1,1,Engineering
2391,19030171,26,62,15,0,1,1,0,Engineering
2392,19030172,26,64,24,1,1,1,1,Business
2393,19030180,26,61,27,1,1,0,0,Engineering
2394,19030180,26,61,27,1,1,0,0,Engineering
2395,19030197,26,60,22,1,1,1,1,Data
2396,19030205,26,59,20,1,1,1,1,Business
2397,19030207,26,56,18,1,1,1,1,Business
2398,19030217,26,54,19,1,1,1,1,Business
2399,19030220,26,55,24,1,1,1,1,Engineering
2400,19030222,26,51,19,1,1,1,1,Engineering
2401,19030230,26,65,16,1,1,1,1,Engineering
2402,19030235,26,59,19,1,1,1,1,Business
2403,19030271,26,57,22,1,1,1,1,Business
2404,19030289,26,53,20,1,1,1,1,Data
2405,19030307,26,57,22,1,1,0,0,Data
2406,19030320,26,50,22,1,1,0,0,Engineering
2407,19030367,26,59,23,1,1,0,0,Data
2408,19110026,131,52,22,1,1,1,1,Engineering
2409,19110034,131,63,21,1,1,1,1,Data
2410,19110039,131,54,15,0,1,0,0,Business
2411,19110053,131,58,23,1,1,1,1,Business
2412,19110075,131,58,20,1,1,0,0,Data
2413,19110129,131,60,25,1,1,1,1,Engineering
2414,19110156,131,60,23,1,1,0,0,Data
2415,19110186,131,65,20,0,1,1,0,Engineering
2416,19110196,131,59,18,1,1,1,1,Business
2417,19110211,131,54,21,1,1,1,1,Business
2418,19110212,131,60,23,1,1,1,0,Data
2419,19110224,131,50,15,1,1,1,1,Business
2420,19110245,131,55,17,0,1,1,0,Engineering
2421,19110256,131,64,19,1,1,0,0,Business
2422,19110259,131,59,23,1,1,1,1,Data
2423,19110284,131,61,22,0,1,1,0,Data
2424,19110308,131,60,19,1,1,1,0,Engineering
2425,19110315,131,62,25,1,1,1,1,Data
2426,19110337,131,55,23,1,0,1,0,Engineering
2427,19110341,131,52,17,1,1,1,1,Engineering
2428,19110350,131,56,20,1,1,1,1,Engineering
2429,19110358,131,51,20,1,1,1,1,Data
2430,19090061,106,65,26,1,1,1,0,Engineering
2431,19090068,106,55,19,1,1,1,1,Data
2432,19090069,106,60,23,1,1,1,1,Data
2433,19090085,106,60,19,0,1,1,0,Data
2434,19090121,106,54,22,1,0,0,0,Business
2435,19090160,106,50,20,1,1,1,1,Engineering
2436,19090166,106,62,25,1,1,1,1,Business
2437,19090188,106,61,25,1,1,0,0,Engineering
2438,19090204,106,54,15,0,1,1,0,Business
2439,19090208,106,52,24,1,1,1,0,Data
2440,19090237,106,52,20,0,0,0,0,Business
2441,19090263,106,52,19,1,1,1,1,Business
2442,19090270,106,62,15,1,1,1,1,Business
2443,19090273,106,62,22,1,1,1,1,Engineering
2444,19090283,106,62,17,1,1,1,1,Business
2445,19090306,106,63,24,1,1,1,1,Engineering
2446,19090319,106,61,24,1,1,1,1,Business
2447,19090325,106,63,15,1,1,1,1,Data
2448,19090326,106,58,26,1,1,1,1,Business
2449,19090350,106,64,22,1,1,1,1,Engineering
2450,19090362,106,60,18,1,1,1,1,Business
2451,19090367,106,56,15,0,1,1,0,Engineering
2452,19090380,106,53,25,1,1,1,1,Business
2453,19080023,92,58,19,1,1,0,0,Data
2454,19080035,92,60,20,1,1,1,1,Data
2455,19080045,92,55,24,1,1,1,1,Data
2456,19080125,92,63,21,1,1,1,1,Data
2457,19080130,92,57,20,1,0,1,0,Business
2458,19080143,92,55,24,1,1,0,0,Data
2459,19080154,92,61,15,0,1,1,0,Engineering
2460,19080198,92,60,21,1,1,1,1,Engineering
2461,19080203,92,50,24,1,1,1,1,Business
2462,19080206,92,62,15,1,1,1,1,Engineering
2463,19080207,92,50,17,1,1,1,1,Data
2464,19080214,92,57,19,1,1,1,1,Data
2465,19080215,92,73,20,1,1,1,1,Data
2466,19080233,92,61,22,1,1,1,1,Data
2467,19080245,92,52,17,1,1,1,1,Data
2468,19080247,92,51,21,1,1,1,1,Data
2469,19080292,92,51,18,1,0,1,0,Business
2470,19080306,92,69,19,1,0,1,0,Engineering
2471,19080365,92,60,20,1,0,1,0,Business
2472,19080376,92,60,23,1,1,1,1,Business
2473,19080430,92,57,25,1,1,1,1,Engineering
2474,19020006,15,50,19,1,1,1,1,Business
2475,19020012,15,56,20,1,1,0,0,Business
2476,19020053,15,53,21,1,1,1,1,Business
2477,19020063,15,56,16,1,1,1,0,Business
2478,19020081,15,68,18,1,1,1,1,Data
2479,19020082,15,59,17,1,1,1,1,Business
2480,19020087,15,71,19,1,1,1,1,Engineering
2481,19020111,15,60,23,1,1,1,1,Engineering
2482,19020127,15,50,21,0,1,1,0,Business
2483,19020140,15,61,18,1,1,1,0,Engineering
2484,19020145,15,59,24,1,0,1,0,Data
2485,19020171,15,57,23,1,1,1,0,Data
2486,19020176,15,68,16,1,1,1,1,Engineering
2487,19020201,15,51,15,1,1,1,1,Data
2488,19020233,15,53,23,1,1,1,1,Data
2489,19020246,15,53,20,1,1,1,1,Business
2490,19020334,15,68,19,1,1,1,1,Business
2491,19020342,15,67,23,1,1,1,1,Engineering
2492,19020352,15,53,20,1,1,1,1,Engineering
2493,19030002,27,52,15,1,1,1,1,Data
2494,19030029,27,53,22,1,1,1,1,Engineering
2495,19030050,27,56,23,0,1,1,0,Data
2496,19030056,27,57,24,1,1,1,1,Engineering
2497,19030071,27,61,16,1,1,0,0,Business
2498,19030081,27,55,21,1,1,1,1,Data
2499,19030103,27,63,23,1,1,1,1,Data
2500,19030118,27,61,23,1,1,1,1,Engineering
2501,19030123,27,58,18,1,1,1,1,Data
2502,19030145,27,52,22,1,1,1,1,Data
2503,19030176,27,58,16,1,1,1,1,Data
2504,19030185,27,62,25,1,1,1,1,Data
2505,19030187,27,58,23,1,1,1,1,Business
2506,19030200,27,62,23,1,0,1,0,Data
2507,19030212,27,54,20,0,0,1,0,Business
2508,19030213,27,52,16,1,0,1,0,Business
2509,19030221,27,54,26,1,1,1,1,Business
2510,19030233,27,55,15,1,1,0,0,Business
2511,19030248,27,55,23,1,1,1,1,Business
2512,19030263,27,58,23,1,1,1,1,Business
2513,19030278,27,60,19,1,1,1,1,Data
2514,19030304,27,62,20,1,1,1,1,Data
2515,19030322,27,59,22,1,1,1,1,Engineering
2516,19030335,27,52,22,1,1,1,1,Business
2517,19110030,132,50,23,1,1,1,1,Data
2518,19110041,132,57,20,1,1,1,1,Data
2519,19110071,132,59,18,1,0,1,0,Data
2520,19110116,132,58,20,1,1,1,0,Engineering
2521,19110137,132,65,19,0,1,1,0,Engineering
2522,19110151,132,51,19,1,1,1,1,Engineering
2523,19110157,132,66,19,1,0,1,0,Engineering
2524,19110159,132,70,22,1,1,1,1,Business
2525,19110209,132,55,19,1,1,1,1,Data
2526,19110265,132,54,26,1,1,1,1,Data
2527,19110317,132,53,18,1,1,1,1,Business
2528,19110329,132,68,15,1,1,1,0,Engineering
2529,19080007,93,57,18,1,1,1,1,Engineering
2530,19080021,93,53,19,1,1,1,1,Engineering
2531,19080028,93,61,22,1,1,1,1,Engineering
2532,19080062,93,58,24,1,1,1,1,Engineering
2533,19080068,93,54,22,1,1,1,1,Data
2534,19080072,93,50,19,1,0,1,0,Business
2535,19080116,93,59,15,1,1,1,1,Data
2536,19080162,93,79,19,1,1,1,1,Engineering
2537,19080200,93,57,18,1,1,1,1,Engineering
2538,19080217,93,60,19,1,0,1,0,Business
2539,19080217,93,60,19,1,0,1,0,Business
2540,19080231,93,51,17,1,0,1,0,Data
2541,19080242,93,57,22,1,0,1,0,Engineering
2542,19080249,93,58,16,1,1,1,1,Engineering
2543,19080261,93,50,16,1,1,1,1,Data
2544,19080276,93,66,21,1,1,1,1,Engineering
2545,19080278,93,74,19,1,1,1,1,Data
2546,19080279,93,57,23,1,1,0,0,Data
2547,19080281,93,61,19,1,1,1,1,Data
2548,19080368,93,56,20,1,1,1,1,Engineering
2549,19080398,93,55,18,1,1,1,1,Business
2550,19080402,93,66,23,1,1,1,1,Data
2551,19080418,93,57,24,1,1,1,1,Business
2552,19080442,93,52,19,1,1,0,0,Data
2553,19020013,16,53,23,1,1,0,0,Business
2554,19020031,16,58,18,1,1,1,1,Engineering
2555,19020039,16,63,23,1,0,1,0,Data
2556,19020042,16,53,29,1,0,1,0,Engineering
2557,19020128,16,65,15,1,1,1,0,Engineering
2558,19020132,16,64,18,0,0,1,0,Engineering
2559,19020163,16,67,17,1,1,1,1,Business
2560,19020209,16,65,20,1,1,1,1,Business
2561,19020259,16,50,22,1,1,1,1,Business
2562,19020274,16,65,20,1,1,1,1,Data
2563,19020291,16,61,23,1,1,1,1,Engineering
2564,19020320,16,57,20,1,1,1,1,Data
2565,19020345,16,56,18,1,1,1,1,Business
2566,19020346,16,58,21,1,1,1,1,Engineering
2567,19020348,16,61,25,1,1,1,1,Data
2568,19020353,16,50,19,1,1,1,1,Business
2569,19020365,16,57,18,1,1,1,1,Data
2570,19030012,28,56,25,1,1,1,1,Business
2571,19030026,28,52,22,1,0,1,0,Engineering
2572,19030032,28,64,17,1,1,1,1,Data
2573,19030036,28,51,17,0,1,0,0,Business
2574,19030040,28,55,19,1,1,1,1,Engineering
2575,19030043,28,59,16,1,1,0,0,Data
2576,19030047,28,51,20,1,1,1,1,Business
2577,19030057,28,55,16,1,1,1,1,Engineering
2578,19030070,28,56,22,1,0,1,0,Engineering
2579,19030093,28,50,21,1,1,1,1,Business
2580,19030113,28,53,30,1,1,1,1,Engineering
2581,19030188,28,57,22,0,1,1,0,Business
2582,19030191,28,56,18,1,1,1,1,Data
2583,19030209,28,62,21,1,0,1,0,Engineering
2584,19030223,28,50,18,1,1,1,0,Engineering
2585,19030228,28,51,22,1,1,1,0,Business
2586,19030231,28,58,19,1,1,1,1,Business
2587,19030292,28,60,25,1,0,1,0,Business
2588,19030293,28,55,18,1,1,1,1,Business
2589,19030329,28,52,23,1,1,1,1,Data
2590,19030344,28,61,22,1,1,0,0,Business
2591,19030365,28,62,22,1,1,1,1,Data
2592,19050004,53,55,25,1,0,1,0,Data
2593,19050019,53,62,22,0,0,1,0,Engineering
2594,19050030,53,50,25,1,1,1,1,Engineering
2595,19050049,53,55,22,1,1,1,1,Business
2596,19050050,53,56,22,0,1,1,0,Engineering
2597,19050061,53,51,23,1,1,1,1,Engineering
2598,19050089,53,51,17,1,1,1,1,Business
2599,19050130,53,65,16,1,1,1,1,Engineering
2600,19050133,53,58,24,1,1,1,1,Business
2601,19050141,53,56,20,1,1,1,1,Business
2602,19050155,53,54,21,1,1,1,1,Engineering
2603,19050178,53,62,16,1,1,1,1,Engineering
2604,19050203,53,50,19,1,0,1,0,Data
2605,19050234,53,57,15,1,1,1,1,Engineering
2606,19050261,53,58,20,0,1,1,0,Engineering
2607,19050272,53,68,24,1,1,1,1,Business
2608,19050277,53,63,20,1,1,1,1,Business
2609,19050298,53,62,23,1,1,0,0,Engineering
2610,19050339,53,51,21,0,1,1,0,Data
2611,19050371,53,60,17,1,1,1,1,Engineering
2612,19050380,53,58,20,1,0,1,0,Engineering
2613,19110058,133,56,20,1,1,0,0,Data
2614,19110131,133,56,21,1,0,1,0,Business
2615,19110162,133,59,15,1,0,1,0,Data
2616,19110176,133,59,21,1,0,1,0,Business
2617,19110193,133,60,17,0,1,1,0,Business
2618,19110197,133,61,15,1,1,1,1,Business
2619,19110225,133,56,20,1,1,0,0,Engineering
2620,19110243,133,52,20,1,1,1,1,Engineering
2621,19110246,133,51,16,1,0,0,0,Engineering
2622,19110253,133,56,15,1,1,1,1,Data
2623,19110269,133,60,19,1,1,0,0,Engineering
2624,19110274,133,60,17,1,1,1,1,Engineering
2625,19110282,133,53,16,1,1,1,1,Business
2626,19110295,133,56,21,1,1,1,1,Data
2627,19110302,133,66,16,1,1,1,1,Engineering
2628,19110312,133,61,19,1,1,1,1,Business
2629,19110336,133,53,25,1,1,1,0,Engineering
2630,19110354,133,52,20,1,0,1,0,Engineering
2631,19080014,94,50,22,1,1,1,0,Business
2632,19080016,94,58,20,1,1,0,0,Engineering
2633,19080030,94,56,18,1,1,0,0,Engineering
2634,19080043,94,58,19,1,1,1,1,Engineering
2635,19080124,94,56,21,0,1,1,0,Data
2636,19080132,94,53,22,1,1,1,1,Data
2637,19080144,94,58,21,1,1,1,1,Business
2638,19080148,94,58,21,1,1,1,1,Business
2639,19080169,94,57,20,1,1,1,1,Data
2640,19080229,94,52,27,1,1,1,1,Engineering
2641,19080252,94,54,18,1,1,1,1,Engineering
2642,19080254,94,57,27,1,1,1,1,Data
2643,19080256,94,57,27,1,1,1,1,Data
2644,19080267,94,57,21,1,1,1,1,Engineering
2645,19080270,94,51,22,1,1,1,1,Engineering
2646,19080277,94,51,22,1,1,1,1,Business
2647,19080307,94,52,23,0,1,1,0,Engineering
2648,19080313,94,62,21,1,1,1,1,Engineering
2649,19080342,94,56,24,1,1,1,1,Engineering
2650,19080345,94,54,24,1,1,1,1,Business
2651,19080361,94,57,17,1,1,1,1,Engineering
2652,19080363,94,63,26,1,1,1,1,Data
2653,19080394,94,60,21,1,1,1,1,Data
2654,19080397,94,50,18,1,1,0,0,Business
2655,19080420,94,56,16,1,1,1,1,Data
2656,19080423,94,60,20,1,1,1,1,Engineering
2657,19010048,2,55,21,1,1,1,1,Business
2658,19010050,2,58,16,1,1,1,1,Engineering
2659,19010075,2,52,15,1,1,1,0,Business
2660,19010129,2,55,15,1,1,1,1,Data
2661,19010150,2,51,23,1,1,1,1,Data
2662,19010161,2,58,25,0,1,1,0,Engineering
2663,19010218,2,54,24,1,1,1,1,Business
2664,19010264,2,56,22,1,1,1,0,Engineering
2665,19010287,2,56,20,1,1,1,1,Business
2666,19010288,2,60,19,1,1,1,0,Engineering
2667,19010318,2,60,24,1,1,1,1,Business
2668,19010322,2,53,23,1,1,1,1,Business
2669,19010328,2,55,21,1,1,1,0,Business
2670,19010338,2,55,20,1,1,1,1,Engineering
2671,19050014,54,62,18,1,1,1,1,Engineering
2672,19050018,54,52,21,1,1,1,1,Data
2673,19050031,54,64,15,1,1,1,1,Data
2674,19050045,54,61,19,1,1,1,1,Data
2675,19050062,54,64,26,1,1,1,1,Business
2676,19050062,54,64,26,1,1,1,1,Business
2677,19050100,54,52,23,0,1,1,0,Business
2678,19050118,54,56,17,1,1,1,1,Business
2679,19050140,54,50,20,0,1,1,0,Data
2680,19050223,54,57,16,1,1,1,0,Engineering
2681,19050226,54,50,20,1,0,1,0,Data
2682,19050236,54,63,21,1,1,1,1,Business
2683,19050280,54,61,15,1,1,1,1,Engineering
2684,19050347,54,58,26,1,1,0,0,Data
2685,19050352,54,58,21,1,0,1,0,Data
2686,19050364,54,58,22,1,1,1,1,Data
2687,19100000,119,61,22,1,1,1,1,Engineering
2688,19100024,119,64,17,1,0,1,0,Business
2689,19100064,119,57,23,1,1,1,1,Engineering
2690,19100094,119,56,16,0,1,1,0,Engineering
2691,19100100,119,56,17,1,1,1,1,Data
2692,19100116,119,57,16,1,1,1,1,Data
2693,19100118,119,58,20,1,1,1,1,Business
2694,19100157,119,65,23,1,1,1,1,Business
2695,19100165,119,54,17,1,1,0,0,Business
2696,19100179,119,58,18,1,1,1,1,Data
2697,19100221,119,61,18,1,0,1,0,Engineering
2698,19100238,119,53,24,1,1,1,1,Engineering
2699,19100242,119,56,20,1,1,1,1,Data
2700,19100272,119,63,18,1,1,1,1,Data
2701,19100320,119,51,19,1,1,1,0,Data
2702,19100334,119,57,24,1,1,1,1,Business
2703,19100339,119,51,25,1,1,1,1,Business
2704,19100382,119,52,21,1,1,1,1,Data
2705,19100389,119,55,24,0,1,0,0,Business
2706,19040024,41,51,23,1,1,0,0,Data
2707,19040025,41,64,23,0,1,1,0,Business
2708,19040056,41,57,16,1,1,1,1,Data
2709,19040060,41,53,16,1,1,1,1,Data
2710,19040087,41,57,16,1,1,1,1,Data
2711,19040092,41,57,23,1,1,1,1,Engineering
2712,19040103,41,53,23,1,1,1,1,Engineering
2713,19040112,41,60,20,0,1,1,0,Engineering
2714,19040118,41,53,18,1,1,1,1,Data
2715,19040119,41,70,19,1,0,1,0,Business
2716,19040122,41,58,21,1,1,1,1,Data
2717,19040138,41,59,16,1,1,1,1,Business
2718,19040151,41,58,21,1,1,1,1,Data
2719,19040155,41,50,24,1,1,1,1,Business
2720,19040158,41,53,22,1,1,1,1,Engineering
2721,19040160,41,56,20,1,1,1,1,Data
2722,19040173,41,60,17,1,1,1,1,Engineering
2723,19040206,41,52,18,1,1,1,1,Engineering
2724,19040214,41,54,18,1,0,1,0,Data
2725,19040234,41,56,24,1,1,1,1,Engineering
2726,19040269,41,58,19,1,1,1,1,Engineering
2727,19040273,41,59,18,1,1,0,0,Data
2728,19040281,41,59,19,1,1,1,1,Business
2729,19040291,41,53,20,1,1,1,1,Engineering
2730,19040322,41,58,17,1,0,0,0,Engineering
2731,19040330,41,60,23,1,1,1,1,Engineering
2732,19040359,41,62,21,1,1,1,1,Business
2733,19010024,3,57,16,0,1,1,0,Business
2734,19010130,3,55,21,1,1,1,1,Business
2735,19010145,3,53,21,1,1,1,1,Engineering
2736,19010158,3,59,20,1,0,1,0,Engineering
2737,19010176,3,62,20,1,1,1,1,Data
2738,19010199,3,65,20,1,0,0,0,Business
2739,19010205,3,51,20,1,1,1,1,Data
2740,19010210,3,53,20,1,1,1,1,Engineering
2741,19010251,3,56,24,1,1,1,0,Engineering
2742,19010300,3,51,23,1,1,1,1,Business
2743,19010304,3,62,16,1,0,1,0,Engineering
2744,19010345,3,59,20,1,1,1,1,Business
2745,19070006,80,50,18,1,0,1,0,Business
2746,19070034,80,62,22,1,1,1,1,Engineering
2747,19070051,80,62,22,1,0,1,0,Data
2748,19070093,80,57,25,1,1,1,1,Data
2749,19070094,80,61,22,1,1,1,1,Engineering
2750,19070100,80,63,15,1,1,1,0,Data
2751,19070117,80,57,18,1,1,1,1,Business
2752,19070123,80,62,21,1,1,1,0,Engineering
2753,19070146,80,58,22,1,1,1,1,Engineering
2754,19070167,80,54,23,0,1,1,0,Data
2755,19070191,80,56,18,1,1,1,1,Data
2756,19070229,80,67,26,0,1,1,0,Data
2757,19070235,80,60,19,1,1,1,1,Business
2758,19070269,80,58,18,0,1,1,0,Data
2759,19070275,80,50,23,1,1,1,1,Data
2760,19070288,80,62,19,1,1,1,1,Business
2761,19070291,80,61,19,1,1,1,1,Business
2762,19070319,80,64,26,1,1,1,0,Business
2763,19070345,80,51,21,1,1,0,0,Data
2764,19070364,80,54,20,1,1,1,1,Data
2765,19070376,80,51,15,1,1,1,1,Engineering
2766,19070395,80,55,21,1,1,1,0,Business
2767,19070410,80,66,16,1,1,1,1,Data
2768,19070426,80,64,18,1,1,0,0,Data
2769,19050023,55,67,20,1,1,1,1,Business
2770,19050068,55,50,17,1,1,1,1,Data
2771,19050075,55,53,26,0,1,1,0,Business
2772,19050083,55,55,25,1,1,1,1,Engineering
2773,19050126,55,56,18,1,1,1,1,Business
2774,19050128,55,50,22,1,1,1,1,Data
2775,19050159,55,51,19,0,1,1,0,Engineering
2776,19050186,55,59,21,1,1,1,1,Engineering
2777,19050197,55,54,23,1,0,1,0,Business
2778,19050201,55,57,26,1,1,1,1,Engineering
2779,19050202,55,50,18,1,1,1,1,Engineering
2780,19050206,55,56,19,1,1,1,0,Data
2781,19050268,55,58,26,1,1,0,0,Business
2782,19050290,55,54,20,1,1,1,1,Data
2783,19050320,55,51,18,1,1,1,1,Business
2784,19050326,55,62,17,1,1,1,1,Data
2785,19050333,55,55,22,1,1,1,1,Business
2786,19050341,55,55,21,0,1,0,0,Engineering
2787,19100066,120,54,20,1,1,1,1,Engineering
2788,19100113,120,62,25,1,1,1,1,Business
2789,19100124,120,57,23,1,1,1,1,Data
2790,19100125,120,55,24,1,1,1,1,Business
2791,19100170,120,65,25,1,1,1,1,Data
2792,19100181,120,52,23,1,1,1,1,Business
2793,19100211,120,51,23,1,1,1,1,Data
2794,19100274,120,52,21,1,1,1,1,Engineering
2795,19100288,120,66,19,1,0,1,0,Engineering
2796,19100364,120,55,22,1,1,1,1,Business
2797,19100378,120,57,20,1,1,1,1,Engineering
2798,19100379,120,56,22,0,1,1,0,Engineering
