,applicant_id,language_name,scores
1711,19030176,6,4
1711,19030176,8,1
1711,19030176,5,3
1712,19030178,4,5
1712,19030178,0,2
1712,19030178,3,4
1713,19030179,4,5
1713,19030179,0,9
1713,19030179,1,3
1713,19030179,2,2
1713,19030179,7,3
1713,19030179,8,1
1714,19030180,4,6
1714,19030180,1,2
1714,19030180,7,6
1715,19030180,4,6
1715,19030180,1,2
1715,19030180,7,6
1716,19030181,4,2
1716,19030181,0,3
1716,19030181,5,1
1716,19030181,3,4
1717,19030182,4,3
1717,19030182,0,4
1717,19030182,1,2
1717,19030182,7,2
1718,19030183,0,2
1718,19030183,1,5
1718,19030183,6,1
1719,19030185,1,2
1719,19030185,6,4
1719,19030185,2,1
1719,19030185,7,5
1719,19030185,5,2
1719,19030185,3,4
1720,19030187,4,5
1720,19030187,0,5
1720,19030187,2,4
1720,19030187,8,4
1721,19030188,4,2
1721,19030188,1,7
1721,19030188,8,4
1722,19030189,6,4
1723,19030190,4,4
1723,19030190,1,5
1724,19030191,6,4
1724,19030191,2,2
1724,19030191,7,6
1724,19030191,3,6
1725,19030194,0,3
1725,19030194,1,4
1725,19030194,7,3
1726,19030195,6,2
1726,19030195,2,1
1727,19030197,6,3
1727,19030197,2,4
1727,19030197,5,2
1728,19030199,4,3
1728,19030199,7,6
1728,19030199,8,3
1728,19030199,5,5
1728,19030199,3,4
1729,19030200,0,6
1729,19030200,1,1
1729,19030200,6,2
1729,19030200,7,2
1729,19030200,5,2
1730,19030201,1,2
1730,19030201,7,3
1730,19030201,8,4
1730,19030201,5,3
1730,19030201,3,2
1731,19030203,1,4
1731,19030203,7,4
1731,19030203,8,2
1732,19030204,8,1
1733,19030205,2,2
1733,19030205,7,1
1733,19030205,8,3
1733,19030205,5,1
1733,19030205,3,2
1734,19030206,7,2
1734,19030206,8,6
1734,19030206,5,4
1735,19030207,4,2
1735,19030207,0,5
1735,19030207,2,5
1735,19030207,3,1
1736,19030208,1,3
1736,19030208,2,4
1736,19030208,7,1
1737,19030209,2,2
1737,19030209,3,3
1738,19030210,7,4
1739,19030211,,0
1740,19030212,0,1
1740,19030212,1,1
1741,19030213,4,4
1741,19030213,0,3
1741,19030213,1,6
1741,19030213,7,6
1741,19030213,8,2
1741,19030213,5,4
1742,19030216,0,3
1742,19030216,1,3
1742,19030216,2,4
1743,19030217,6,1
1743,19030217,3,2
1744,19030219,4,2
1744,19030219,0,3
1744,19030219,2,2
1744,19030219,8,1
1744,19030219,3,4
1745,19030220,1,3
1745,19030220,6,3
1746,19030221,0,1
1746,19030221,1,5
1746,19030221,6,2
1746,19030221,5,6
1747,19030222,,0
1748,19030223,4,3
1748,19030223,2,6
1748,19030223,7,4
1748,19030223,5,2
1748,19030223,3,8
1749,19030225,4,3
1749,19030225,0,3
1749,19030225,1,2
1749,19030225,6,4
1749,19030225,7,1
1749,19030225,8,1
1750,19030226,4,3
1750,19030226,0,2
1750,19030226,1,4
1750,19030226,6,4
1750,19030226,2,3
1750,19030226,7,1
1750,19030226,8,3
1750,19030226,3,2
1751,19030228,2,1
1752,19030230,0,4
1753,19030231,8,2
1753,19030231,5,4
1754,19030232,2,1
1754,19030232,7,2
1754,19030232,8,2
1754,19030232,3,3
1755,19030233,4,1
1755,19030233,6,1
1755,19030233,7,1
1756,19030235,4,1
1756,19030235,1,1
1756,19030235,2,1
1756,19030235,5,2
1757,19030237,0,1
1757,19030237,7,2
1757,19030237,5,2
1758,19030238,0,5
1758,19030238,6,3
1758,19030238,7,3
1758,19030238,8,3
1758,19030238,5,2
1759,19030239,1,1
1759,19030239,6,5
1759,19030239,2,3
1759,19030239,5,3
1759,19030239,3,5
1760,19030240,4,1
1760,19030240,1,2
1760,19030240,6,3
1760,19030240,5,1
1760,19030240,3,4
1761,19030241,0,3
1762,19030242,0,3
1762,19030242,1,4
1762,19030242,6,4
1762,19030242,2,2
1762,19030242,3,1
1763,19030245,0,1
1764,19030248,4,1
1764,19030248,2,2
1765,19030251,4,1
1765,19030251,6,6
1765,19030251,2,4
1765,19030251,7,4
1765,19030251,5,4
1766,19030259,0,6
1766,19030259,6,2
1766,19030259,3,2
1767,19030262,4,5
1767,19030262,0,7
1768,19030263,4,2
1768,19030263,0,1
1768,19030263,6,4
1768,19030263,7,3
1768,19030263,5,3
1768,19030263,3,3
1769,19030265,4,2
1769,19030265,1,2
1769,19030265,2,3
1769,19030265,3,5
1770,19030268,1,2
1770,19030268,7,4
1771,19030269,7,7
1771,19030269,8,4
1771,19030269,3,3
1772,19030270,6,5
1772,19030270,2,1
1772,19030270,5,2
1772,19030270,3,6
1773,19030271,6,3
1773,19030271,7,5
1773,19030271,5,1
1774,19030273,2,5
1774,19030273,7,1
1774,19030273,3,3
1775,19030274,2,1
1775,19030274,7,2
1776,19030275,0,2
1776,19030275,1,6
1777,19030276,4,3
1777,19030276,0,2
1777,19030276,7,3
1778,19030277,0,7
1778,19030277,1,2
1778,19030277,2,2
1778,19030277,7,1
1778,19030277,5,1
1778,19030277,3,5
1779,19030278,0,3
1779,19030278,2,3
1780,19030282,0,1
1780,19030282,1,4
1781,19030284,4,2
1781,19030284,0,2
1781,19030284,1,2
1781,19030284,2,2
1782,19030285,0,5
1782,19030285,2,2
1782,19030285,8,1
1782,19030285,5,1
1783,19030286,0,2
1783,19030286,1,3
1783,19030286,8,2
1784,19030287,1,5
1784,19030287,6,5
1784,19030287,2,6
1784,19030287,3,1
1785,19030288,0,3
1785,19030288,1,1
1785,19030288,3,3
1786,19030289,0,2
1786,19030289,6,4
1786,19030289,2,6
1786,19030289,5,5
1786,19030289,3,2
1787,19030290,4,2
1787,19030290,6,1
1787,19030290,5,1
1788,19030292,4,5
1788,19030292,0,2
1788,19030292,6,1
1788,19030292,8,3
1789,19030293,0,2
1789,19030293,2,2
1790,19030294,6,2
1790,19030294,2,2
1791,19030295,1,4
1791,19030295,2,6
1792,19030297,4,2
1792,19030297,1,3
1792,19030297,7,1
1792,19030297,8,2
1792,19030297,5,4
1792,19030297,3,2
1793,19030298,4,2
1793,19030298,6,6
1793,19030298,7,4
1793,19030298,8,2
1794,19030300,1,2
1794,19030300,7,6
1794,19030300,5,5
1794,19030300,3,1
1795,19030301,4,4
1795,19030301,6,1
1795,19030301,2,6
1795,19030301,7,2
1795,19030301,5,1
1796,19030304,0,4
1796,19030304,1,3
1796,19030304,6,2
1797,19030305,4,3
1797,19030305,0,2
1797,19030305,2,5
1797,19030305,3,1
1798,19030307,4,3
1798,19030307,0,5
1798,19030307,6,4
1798,19030307,8,1
1799,19030309,0,1
1799,19030309,3,3
1800,19030310,6,3
1800,19030310,2,1
1800,19030310,7,4
1801,19030313,0,6
1801,19030313,7,1
1801,19030313,5,3
1802,19030314,4,2
1802,19030314,0,5
1802,19030314,1,2
1802,19030314,2,4
1802,19030314,7,2
1802,19030314,5,4
1803,19030317,6,2
1803,19030317,7,2
1803,19030317,5,1
1803,19030317,3,3
1804,19030319,7,2
1804,19030319,5,3
1805,19030319,7,2
1805,19030319,5,3
1806,19030320,4,1
1806,19030320,2,4
1806,19030320,8,2
1807,19030321,1,1
1807,19030321,5,2
1808,19030322,0,1
1808,19030322,5,2
1809,19030323,0,1
1809,19030323,1,4
1809,19030323,8,3
1810,19030324,6,2
1810,19030324,2,5
1810,19030324,5,1
1811,19030326,0,2
1812,19030327,0,4
1812,19030327,1,3
1812,19030327,7,3
1812,19030327,3,2
1813,19030328,4,3
1814,19030329,4,2
1814,19030329,0,1
1814,19030329,3,1
1815,19030330,4,4
1815,19030330,2,1
1815,19030330,7,2
1815,19030330,8,1
1816,19030331,0,3
1816,19030331,2,4
1816,19030331,5,2
1817,19030333,0,3
1817,19030333,1,4
1817,19030333,2,4
1817,19030333,8,2
1817,19030333,5,2
1817,19030333,3,2
1818,19030334,0,1
1818,19030334,1,5
1818,19030334,6,4
1818,19030334,7,3
1818,19030334,8,1
1819,19030335,4,3
1820,19030337,0,2
1821,19030338,4,1
1821,19030338,0,1
1821,19030338,6,3
1821,19030338,2,3
1821,19030338,8,1
1822,19030339,4,6
1822,19030339,1,1
1822,19030339,6,3
1822,19030339,5,2
1823,19030340,1,6
1823,19030340,6,3
1823,19030340,3,5
1824,19030341,1,1
1825,19030342,4,1
1825,19030342,1,5
1825,19030342,6,2
1825,19030342,2,4
1825,19030342,7,5
1826,19030342,4,1
1826,19030342,1,5
1826,19030342,6,2
1826,19030342,2,4
1826,19030342,7,5
1827,19030344,1,3
1827,19030344,2,4
1827,19030344,8,1
1827,19030344,3,2
1828,19030345,4,4
1828,19030345,0,3
1828,19030345,5,1
1829,19030346,1,6
1830,19030348,4,7
1830,19030348,7,4
1830,19030348,5,3
1830,19030348,3,2
1831,19030349,1,1
1831,19030349,7,3
1832,19030350,4,2
1832,19030350,0,2
1832,19030350,1,3
1832,19030350,7,1
1833,19030351,4,1
1833,19030351,0,6
1833,19030351,7,1
1833,19030351,3,4
1834,19030353,4,4
1834,19030353,1,3
1834,19030353,3,2
1835,19030357,4,8
1836,19030358,0,7
1837,19030359,0,1
1837,19030359,5,5
1838,19030360,4,2
1838,19030360,2,3
1838,19030360,5,6
1839,19030362,4,6
1839,19030362,0,3
1840,19030363,1,3
1840,19030363,8,1
1840,19030363,5,8
1840,19030363,3,1
1841,19030364,6,3
1841,19030364,8,3
1841,19030364,5,4
1842,19030365,0,5
1842,19030365,1,3
1842,19030365,2,5
1843,19030366,0,3
1843,19030366,2,4
1843,19030366,8,2
1844,19030367,,0
1845,19050001,4,2
1845,19050001,6,5
1845,19050001,3,2
1846,19050003,1,1
1846,19050003,3,1
1847,19050004,4,9
1847,19050004,3,3
1848,19050005,4,3
1848,19050005,0,2
1848,19050005,3,3
1849,19050006,2,5
1849,19050006,7,2
1849,19050006,5,3
1849,19050006,3,4
1850,19050008,,0
1851,19050009,4,1
1851,19050009,1,2
1851,19050009,6,5
1851,19050009,2,4
1851,19050009,7,5
1851,19050009,5,2
1852,19050011,0,2
1852,19050011,1,2
1852,19050011,2,4
1852,19050011,7,9
1852,19050011,8,1
1853,19050012,0,2
1853,19050012,1,4
1853,19050012,5,5
1853,19050012,3,1
1854,19050014,0,3
1854,19050014,8,4
1854,19050014,3,1
1855,19050015,1,5
1855,19050015,2,1
1855,19050015,7,5
1855,19050015,3,3
1856,19050018,1,3
1856,19050018,7,5
1857,19050019,4,1
1857,19050019,0,3
1857,19050019,6,3
1857,19050019,3,1
1858,19050021,1,1
1858,19050021,2,5
1858,19050021,7,2
1858,19050021,3,5
1859,19050022,4,3
1859,19050022,2,3
1860,19050023,0,5
1860,19050023,8,1
1860,19050023,5,1
1861,19050025,1,6
1861,19050025,5,4
1862,19050027,1,3
1862,19050027,6,5
1862,19050027,5,1
1862,19050027,3,2
1863,19050029,0,5
1863,19050029,1,3
1863,19050029,6,4
1863,19050029,7,6
1864,19050030,4,3
1864,19050030,1,1
1864,19050030,2,3
1864,19050030,7,3
1865,19050031,0,2
1865,19050031,7,1
1865,19050031,5,3
1865,19050031,3,2
1866,19050034,0,4
1866,19050034,1,4
1866,19050034,2,3
1866,19050034,7,5
1866,19050034,8,1
1866,19050034,3,2
1867,19050036,0,4
1867,19050036,7,4
1867,19050036,5,4
1868,19050037,4,4
1868,19050037,7,5
1868,19050037,8,1
1869,19050038,1,3
1869,19050038,6,4
1869,19050038,2,4
1869,19050038,5,4
1869,19050038,3,2
1870,19050039,4,4
1870,19050039,0,3
1870,19050039,6,1
1870,19050039,2,4
1870,19050039,5,1
1871,19050041,4,1
1871,19050041,1,3
1871,19050041,7,5
1871,19050041,5,4
1872,19050043,1,5
1872,19050043,8,1
1873,19050044,4,3
1873,19050044,1,2
1873,19050044,6,2
1873,19050044,2,1
1873,19050044,8,1
1874,19050045,3,1
1875,19050048,4,4
1875,19050048,0,1
1875,19050048,1,2
1875,19050048,2,4
1875,19050048,7,5
1875,19050048,8,2
1875,19050048,3,1
1876,19050049,4,2
1876,19050049,1,6
1876,19050049,6,6
1876,19050049,5,5
1877,19050050,1,2
1878,19050052,0,3
1878,19050052,2,1
1878,19050052,5,6
1878,19050052,3,4
1879,19050053,4,2
1879,19050053,1,1
1879,19050053,2,3
1880,19050054,4,2
1880,19050054,6,7
1880,19050054,3,7
1881,19050055,6,4
1881,19050055,8,1
1881,19050055,5,1
1882,19050056,6,1
1882,19050056,3,2
1883,19050058,6,2
1884,19050061,4,4
1884,19050061,1,2
1884,19050061,8,3
1884,19050061,5,2
1885,19050062,2,3
1885,19050062,7,3
1885,19050062,5,3
1886,19050062,2,3
1886,19050062,7,3
1886,19050062,5,3
1887,19050063,0,1
1887,19050063,6,6
1887,19050063,2,1
1887,19050063,3,2
1888,19050064,5,2
1888,19050064,3,5
1889,19050068,1,3
1889,19050068,2,3
1889,19050068,7,3
1889,19050068,8,3
1890,19050070,0,5
1890,19050070,2,2
1891,19050071,1,2
1891,19050071,7,2
1892,19050072,0,4
1892,19050072,1,2
1892,19050072,7,2
1893,19050073,0,3
1893,19050073,1,4
1893,19050073,6,4
1893,19050073,2,2
1893,19050073,8,4
1893,19050073,3,7
1894,19050075,0,2
1894,19050075,7,3
1895,19050076,4,2
1895,19050076,2,3
1895,19050076,8,1
1895,19050076,3,4
1896,19050077,2,7
1896,19050077,7,4
1897,19050078,7,1
1897,19050078,8,2
1897,19050078,5,2
1898,19050079,4,4
1898,19050079,6,2
1898,19050079,7,5
1898,19050079,5,1
1899,19050082,4,2
1899,19050082,0,1
1899,19050082,5,4
1900,19050083,4,9
1900,19050083,0,7
1900,19050083,1,2
1901,19050086,4,4
1901,19050086,2,1
1901,19050086,3,4
1902,19050089,0,1
1902,19050089,1,3
1902,19050089,8,1
1903,19050098,6,1
1903,19050098,2,6
1903,19050098,7,1
1904,19050099,6,7
1904,19050099,7,4
1904,19050099,5,1
1905,19050100,4,2
1905,19050100,1,4
1905,19050100,3,2
1906,19050102,3,4
1907,19050103,0,6
1907,19050103,1,1
1907,19050103,7,2
1908,19050104,4,4
1908,19050104,7,3
1909,19050105,4,3
1909,19050105,1,2
1909,19050105,3,2
1910,19050106,4,1
1911,19050109,1,5
1911,19050109,7,4
1911,19050109,5,3
1912,19050110,1,4
1912,19050110,8,2
1912,19050110,5,4
1913,19050111,4,3
1913,19050111,1,4
1913,19050111,7,5
1913,19050111,5,3
1914,19050113,0,3
1914,19050113,3,4
1915,19050114,7,4
1915,19050114,8,3
1915,19050114,3,5
1916,19050116,7,6
1916,19050116,3,4
1917,19050118,4,3
1917,19050118,1,2
1917,19050118,6,3
1917,19050118,5,6
1918,19050121,1,4
1918,19050121,6,3
1919,19050123,1,4
1919,19050123,2,2
1919,19050123,3,1
1920,19050124,4,1
1920,19050124,6,1
1920,19050124,2,2
1920,19050124,7,5
1920,19050124,5,5
1921,19050126,1,3
1921,19050126,6,5
1921,19050126,2,4
1921,19050126,8,2
1921,19050126,3,3
1922,19050128,0,4
1922,19050128,8,2
1923,19050130,4,5
1923,19050130,0,1
1923,19050130,6,4
1923,19050130,5,4
1924,19050133,4,2
1924,19050133,0,1
1924,19050133,7,3
1924,19050133,3,4
1925,19050135,8,2
1926,19050136,1,4
1926,19050136,2,3
1926,19050136,5,3
1926,19050136,3,1
1927,19050139,4,2
1927,19050139,6,3
1927,19050139,8,1
1927,19050139,3,6
1928,19050140,4,5
1928,19050140,0,3
1928,19050140,1,4
1928,19050140,6,3
1928,19050140,2,2
1929,19050141,4,3
1929,19050141,0,2
1929,19050141,1,5
1929,19050141,2,2
1929,19050141,7,4
1929,19050141,3,2
1930,19050142,4,6
1930,19050142,2,2
1930,19050142,8,2
1931,19050144,4,2
1931,19050144,5,4
1932,19050145,6,1
1932,19050145,2,4
1932,19050145,7,5
1932,19050145,3,3
1933,19050146,4,4
1933,19050146,1,1
1933,19050146,2,4
1933,19050146,7,5
1933,19050146,8,4
1933,19050146,5,3
1934,19050147,0,4
1934,19050147,1,5
1935,19050149,4,4
1935,19050149,1,1
1935,19050149,6,2
1935,19050149,7,4
1935,19050149,5,4
1935,19050149,3,3
1936,19050151,6,1
1936,19050151,8,1
1936,19050151,3,1
1937,19050152,2,3
1937,19050152,5,2
1938,19050155,4,1
1938,19050155,5,3
1939,19050157,4,2
1939,19050157,1,3
1939,19050157,6,4
1939,19050157,8,1
1939,19050157,3,4
1940,19050159,7,1
1940,19050159,8,3
1940,19050159,5,1
1940,19050159,3,2
1941,19050160,4,5
1941,19050160,6,2
1941,19050160,7,4
1941,19050160,8,2
1941,19050160,5,4
1942,19050162,1,2
1942,19050162,2,1
1943,19050163,1,1
1943,19050163,7,1
1943,19050163,8,1
1944,19050164,4,4
1944,19050164,0,2
1944,19050164,6,1
1944,19050164,5,3
1945,19050166,1,2
1945,19050166,6,4
1945,19050166,5,3
1946,19050170,4,3
1946,19050170,1,3
1946,19050170,6,2
1947,19050172,4,1
1947,19050172,0,5
1947,19050172,5,3
1948,19050173,6,1
1948,19050173,3,5
1949,19050176,4,4
1949,19050176,6,5
1949,19050176,2,2
1949,19050176,5,4
1950,19050177,6,3
1950,19050177,7,4
1950,19050177,8,3
1951,19050178,,0
1952,19050179,4,3
1952,19050179,0,1
1952,19050179,2,2
1952,19050179,7,3
1952,19050179,8,3
1953,19050181,1,2
1953,19050181,6,4
1953,19050181,7,3
1953,19050181,8,3
1954,19050182,0,6
1954,19050182,1,3
1954,19050182,2,2
1954,19050182,5,2
1955,19050183,4,3
1955,19050183,1,2
1955,19050183,6,2
1956,19050184,6,4
1956,19050184,8,2
1956,19050184,3,2
1957,19050185,4,4
1958,19050186,4,1
1958,19050186,0,3
1958,19050186,8,3
1959,19050187,6,1
1959,19050187,3,6
1960,19050188,5,3
1960,19050188,3,3
1961,19050189,4,1
1961,19050189,0,4
1961,19050189,7,3
1961,19050189,8,3
1962,19050192,0,4
1962,19050192,1,3
1962,19050192,5,5
1962,19050192,3,1
1963,19050197,1,1
1963,19050197,2,3
1963,19050197,8,1
1964,19050199,4,3
1964,19050199,0,7
1964,19050199,3,2
1965,19050201,4,5
1965,19050201,5,6
1965,19050201,3,2
1966,19050202,4,2
1966,19050202,2,5
1966,19050202,3,5
1967,19050203,4,2
1967,19050203,6,2
1967,19050203,5,5
1968,19050204,4,3
1968,19050204,6,2
1968,19050204,5,1
1968,19050204,3,1
1969,19050206,4,3
1969,19050206,1,4
1969,19050206,6,6
1969,19050206,7,3
1969,19050206,5,5
1970,19050209,1,2
1970,19050209,6,2
1970,19050209,8,1
1970,19050209,5,4
1971,19050210,4,6
1971,19050210,0,1
1971,19050210,2,1
1971,19050210,8,1
1972,19050212,4,3
1972,19050212,6,1
1972,19050212,2,5
1972,19050212,7,1
1973,19050213,0,8
1973,19050213,8,3
1973,19050213,5,5
1974,19050218,0,3
1974,19050218,8,1
1974,19050218,5,2
1974,19050218,3,1
1975,19050219,0,2
1975,19050219,6,3
1975,19050219,2,2
1976,19050220,2,1
1976,19050220,5,3
1977,19050221,1,1
1977,19050221,6,5
1977,19050221,7,2
1977,19050221,5,3
1978,19050223,4,5
1978,19050223,2,5
1978,19050223,7,2
1979,19050224,4,2
1979,19050224,0,3
1979,19050224,8,1
1980,19050226,4,1
1980,19050226,1,1
1980,19050226,7,4
1980,19050226,5,1
1981,19050227,4,8
1981,19050227,0,4
1981,19050227,1,2
1981,19050227,6,2
1981,19050227,2,4
1981,19050227,7,4
1982,19050229,4,5
1982,19050229,0,3
1982,19050229,6,2
1982,19050229,5,1
1983,19050230,4,4
1983,19050230,0,2
1983,19050230,2,1
1983,19050230,5,3
1984,19050232,4,3
1984,19050232,0,4
1984,19050232,1,2
1985,19050234,4,2
1985,19050234,0,1
1985,19050234,3,10
1986,19050235,3,4
1987,19050236,4,2
1987,19050236,0,1
1987,19050236,1,5
1987,19050236,7,1
1988,19050237,4,2
1988,19050237,0,1
1988,19050237,6,1
1988,19050237,2,1
1988,19050237,8,5
1988,19050237,3,5
1989,19050239,8,1
1989,19050239,5,1
1990,19050242,3,2
1991,19050244,4,2
1991,19050244,5,2
1991,19050244,3,1
1992,19050245,4,1
1992,19050245,0,4
1992,19050245,1,1
1992,19050245,6,2
1992,19050245,2,3
1993,19050248,0,5
1993,19050248,2,3
1993,19050248,7,4
1994,19050249,6,1
1994,19050249,8,2
1995,19050250,4,6
1995,19050250,6,4
1995,19050250,2,3
1995,19050250,8,1
1995,19050250,3,2
1996,19050251,1,3
1996,19050251,6,2
1996,19050251,7,5
1996,19050251,5,2
1997,19050253,0,1
1997,19050253,1,4
1997,19050253,6,3
1997,19050253,5,3
1998,19050254,4,5
1998,19050254,2,4
1998,19050254,8,2
1998,19050254,5,2
1999,19050255,1,4
1999,19050255,2,6
1999,19050255,8,1
2000,19050256,1,3
2000,19050256,6,1
2000,19050256,7,3
2000,19050256,3,1
2001,19050257,4,4
2001,19050257,3,4
2002,19050259,0,1
2002,19050259,2,1
2002,19050259,3,2
2003,19050261,6,1
2003,19050261,2,2
2003,19050261,3,1
2004,19050262,0,2
2004,19050262,7,5
2004,19050262,8,2
2005,19050263,0,2
2005,19050263,1,5
2005,19050263,2,7
2005,19050263,5,2
2005,19050263,3,4
2006,19050265,6,3
2007,19050266,1,4
2007,19050266,6,3
2007,19050266,5,3
2008,19050268,1,2
2008,19050268,7,2
2008,19050268,3,1
2009,19050269,0,6
2009,19050269,6,4
2009,19050269,3,1
2010,19050270,4,3
2010,19050270,0,5
2010,19050270,2,4
2011,19050272,0,3
2011,19050272,1,2
2011,19050272,6,3
2011,19050272,2,4
2011,19050272,8,4
2011,19050272,5,2
2011,19050272,3,1
2012,19050273,0,1
2012,19050273,8,2
2012,19050273,5,1
2013,19050274,0,2
2013,19050274,5,5
2014,19050275,4,1
2014,19050275,6,4
2014,19050275,2,3
2014,19050275,8,1
2015,19050276,0,4
2015,19050276,1,1
2015,19050276,6,2
2015,19050276,3,4
2016,19050277,4,6
2017,19050278,0,1
2017,19050278,7,5
2017,19050278,5,2
2018,19050279,4,1
2018,19050279,1,3
2018,19050279,3,3
2019,19050280,6,4
2019,19050280,7,3
2019,19050280,5,4
2019,19050280,3,5
2020,19050281,4,2
2020,19050281,0,5
2020,19050281,1,4
2020,19050281,6,2
2020,19050281,8,1
2021,19050282,4,2
2021,19050282,1,7
2021,19050282,2,3
2021,19050282,5,4
2022,19050283,1,3
2022,19050283,2,3
2022,19050283,3,6
2023,19050284,1,5
2023,19050284,7,7
2024,19050285,1,4
2024,19050285,6,5
2024,19050285,7,1
2024,19050285,3,4
2025,19050286,4,1
2025,19050286,1,3
2026,19050287,6,2
2026,19050287,7,3
2027,19050289,1,3
2027,19050289,5,1
2027,19050289,3,5
2028,19050290,1,7
2028,19050290,2,2
2028,19050290,7,4
2028,19050290,8,5
2028,19050290,5,5
2029,19050292,6,4
2029,19050292,5,1
2030,19050293,2,1
2030,19050293,7,5
2030,19050293,5,7
2031,19050295,2,3
2031,19050295,7,4
2032,19050298,4,1
2032,19050298,1,2
2032,19050298,7,5
2032,19050298,3,5
2033,19050299,0,3
2033,19050299,1,3
2034,19050300,8,3
2034,19050300,5,1
2034,19050300,3,1
2035,19050301,2,5
2036,19050302,2,2
2036,19050302,3,1
2037,19050304,2,1
2037,19050304,7,3
2038,19050307,0,1
2038,19050307,6,5
2039,19050309,4,7
2039,19050309,0,7
2039,19050309,6,3
2039,19050309,2,4
2039,19050309,7,1
2040,19050313,1,2
2040,19050313,6,4
2040,19050313,3,4
2041,19050314,4,4
2041,19050314,0,5
2041,19050314,7,1
2042,19050315,2,3
2043,19050316,4,4
2043,19050316,0,2
2043,19050316,2,4
2043,19050316,7,3
2043,19050316,8,1
2044,19050317,0,5
2044,19050317,1,1
2044,19050317,5,1
2045,19050318,0,5
2045,19050318,6,2
2046,19050320,4,1
2046,19050320,6,3
2046,19050320,2,5
2047,19050322,4,1
2047,19050322,1,1
2047,19050322,6,2
2047,19050322,2,4
2047,19050322,5,4
2047,19050322,3,2
2048,19050325,4,3
2048,19050325,0,1
2048,19050325,1,6
2048,19050325,2,2
2049,19050326,4,7
2049,19050326,1,4
2049,19050326,5,3
2050,19050327,4,3
2050,19050327,1,2
2050,19050327,2,5
2051,19050329,4,2
2051,19050329,2,2
2051,19050329,5,6
2051,19050329,3,3
2052,19050330,4,7
2052,19050330,6,1
2052,19050330,2,3
2052,19050330,7,1
2052,19050330,8,1
2053,19050331,,0
2054,19050333,7,1
2054,19050333,8,3
2054,19050333,5,2
2055,19050334,1,5
2055,19050334,6,2
2055,19050334,7,4
2055,19050334,5,3
2055,19050334,3,2
2056,19050335,0,3
2056,19050335,1,6
2056,19050335,2,2
2056,19050335,7,4
2056,19050335,8,1
2057,19050337,4,3
2057,19050337,0,3
2057,19050337,6,5
2057,19050337,2,2
2057,19050337,7,1
2057,19050337,8,2
2057,19050337,5,2
2058,19050338,1,5
2058,19050338,8,1
2058,19050338,3,6
2059,19050339,1,6
2059,19050339,8,3
2060,19050340,0,2
2060,19050340,2,1
2060,19050340,7,3
2060,19050340,8,3
2060,19050340,5,2
2061,19050341,8,3
2061,19050341,5,1
2061,19050341,3,2
2062,19050342,2,5
2063,19050344,4,1
2063,19050344,7,5
2063,19050344,8,1
2063,19050344,5,7
2063,19050344,3,6
2064,19050345,0,2
2064,19050345,6,3
2064,19050345,2,5
2064,19050345,7,5
2065,19050347,4,2
2065,19050347,6,2
2065,19050347,2,3
2065,19050347,7,2
2065,19050347,5,5
2065,19050347,3,5
2066,19050349,4,2
2066,19050349,3,2
2067,19050350,4,3
2067,19050350,8,1
2068,19050351,6,6
2068,19050351,5,2
2069,19050352,4,3
2069,19050352,7,5
2070,19050354,4,1
2070,19050354,0,3
2070,19050354,1,3
2070,19050354,7,6
2070,19050354,5,1
2070,19050354,3,1
2071,19050356,0,1
2071,19050356,6,4
2071,19050356,5,4
2071,19050356,3,3
2072,19050358,4,3
2072,19050358,2,2
2073,19050359,7,4
2073,19050359,5,2
2074,19050360,4,3
2074,19050360,0,6
2074,19050360,6,5
2074,19050360,5,2
2074,19050360,3,5
2075,19050362,0,4
2075,19050362,2,1
2075,19050362,5,3
2075,19050362,3,1
2076,19050364,4,2
2076,19050364,0,4
2076,19050364,7,4
2076,19050364,8,3
2076,19050364,5,1
2076,19050364,3,3
2077,19050365,4,1
2077,19050365,1,8
2077,19050365,8,3
2077,19050365,3,7
2078,19050366,1,1
2078,19050366,2,2
2078,19050366,3,1
2079,19050367,0,1
2079,19050367,6,1
2079,19050367,2,2
2079,19050367,7,3
2080,19050368,4,3
2080,19050368,6,6
2081,19050369,1,1
2081,19050369,2,3
2082,19050371,0,3
2082,19050371,1,3
2082,19050371,6,1
2082,19050371,7,2
2082,19050371,3,2
2083,19050372,4,2
2083,19050372,0,6
2084,19050373,1,10
2084,19050373,3,2
2085,19050375,4,4
2085,19050375,6,8
2085,19050375,2,3
2085,19050375,7,4
2086,19050376,4,4
2086,19050376,0,5
2086,19050376,1,2
2086,19050376,2,7
2087,19050377,4,4
2087,19050377,0,3
2087,19050377,1,3
2087,19050377,2,2
2087,19050377,5,3
2087,19050377,3,5
2088,19050378,0,1
2088,19050378,1,5
2088,19050378,2,1
2089,19050379,0,2
2089,19050379,5,1
2089,19050379,3,2
2090,19050380,2,1
2090,19050380,5,5
2090,19050380,3,1
2091,19050382,6,5
2091,19050382,2,3
2091,19050382,8,2
2092,19050384,6,3
2092,19050384,3,2
2093,19050386,0,7
2093,19050386,2,3
2093,19050386,8,1
2093,19050386,3,3
2094,19050387,7,3
2095,19050388,0,3
2095,19050388,2,4
2095,19050388,8,3
2096,19050389,0,4
2096,19050389,6,4
2096,19050389,2,3
2096,19050389,5,5
2097,19110003,1,2
2097,19110003,6,3
2097,19110003,2,2
2097,19110003,7,1
2098,19110004,0,3
2098,19110004,1,2
2098,19110004,2,1
